p	(av_abs_m)	susceptibility	binder cumulant
0.07	0.293333	3.68957	0.270786
0.19	0.19044	1.88027	0.125281
0.23	0.17442	1.66693	0.0756235
0.03	0.37832	4.76216	0.379419
0.15	0.216193	2.26023	0.166128
0.11	0.250103	2.92673	0.205197
0.31	0.14691	1.22283	0.0377348
0.27	0.159287	1.39062	0.057471
0.0314815	0.364677	4.68918	0.360219
0.0714815	0.298497	3.72395	0.279027
0.151481	0.21436	2.38675	0.132923
0.191481	0.189493	1.90891	0.099673
0.231481	0.17249	1.59453	0.0787416
0.271481	0.15947	1.39817	0.0632543
0.311481	0.149703	1.24115	0.0679455
0.111481	0.24241	2.82288	0.189336
0.032963	0.369603	4.6831	0.367611
0.152963	0.21252	2.29158	0.137875
0.272963	0.16293	1.43904	0.066093
0.312963	0.147987	1.22513	0.0536444
0.072963	0.29083	3.74206	0.251398
0.112963	0.24187	2.87323	0.176627
0.192963	0.18953	1.9374	0.0949142
0.232963	0.172787	1.588	0.102306
0.0344444	0.363997	4.73746	0.358031
0.154444	0.211163	2.32682	0.128465
0.274444	0.158557	1.3454	0.0896205
0.314444	0.150113	1.22831	0.0497396
0.114444	0.243243	2.90549	0.184142
0.0744444	0.291123	3.70154	0.256828
0.194444	0.188207	1.84979	0.103741
0.234444	0.175553	1.61416	0.111256
0.0359259	0.358423	4.64973	0.351413
0.155926	0.209837	2.25052	0.131172
0.275926	0.159053	1.35034	0.0781531
0.315926	0.14679	1.19425	0.0533374
0.0759259	0.28523	3.59272	0.255199
0.115926	0.241657	2.82869	0.18571
0.195926	0.19076	1.92202	0.0979132
0.235926	0.172803	1.59981	0.0824466
0.0374074	0.348537	4.60152	0.338375
0.157407	0.207293	2.25168	0.125953
0.277407	0.159433	1.36275	0.0654993
0.317407	0.149673	1.22926	0.0652592
0.0774074	0.28075	3.61298	0.23712
0.117407	0.243403	2.83065	0.188696
0.197407	0.187483	1.85575	0.104422
0.237407	0.175337	1.62542	0.0977755
0.0388889	0.351623	4.61783	0.34265
0.158889	0.205783	2.1699	0.128882
0.278889	0.15953	1.3233	0.0981165
0.318889	0.14938	1.2288	0.0553803
0.118889	0.241157	2.80257	0.185375
0.0788889	0.282007	3.53493	0.24402
0.238889	0.169467	1.5665	0.090293
0.198889	0.1898	1.8622	0.123725
0.0403704	0.346803	4.52104	0.338718
0.16037	0.20755	2.26459	0.124452
0.28037	0.160227	1.37085	0.0719871
0.32037	0.147547	1.19972	0.0454183
0.0803704	0.276717	3.4447	0.233541
0.12037	0.240647	2.73446	0.194591
0.20037	0.185633	1.81157	0.112783
0.24037	0.17069	1.58858	0.0695654
0.0418519	0.349277	4.44817	0.339946
0.161852	0.205617	2.1672	0.130055
0.281852	0.157823	1.34821	0.0899756
0.321852	0.149023	1.17732	0.0901574
0.121852	0.235813	2.75137	0.170584
0.0818519	0.277793	3.48517	0.240957
0.201852	0.186257	1.90203	0.0823396
0.241852	0.172133	1.56701	0.0970878
0.0433333	0.339523	4.41766	0.328726
0.163333	0.205407	2.2322	0.114001
0.283333	0.157783	1.34584	0.085838
0.323333	0.146083	1.18211	0.0394477
0.123333	0.234857	2.70241	0.179272
0.0833333	0.27498	3.44916	0.228303
0.203333	0.18624	1.80095	0.11165
0.243333	0.171007	1.58789	0.0797331
0.0448148	0.341237	4.41148	0.330418
0.164815	0.203923	2.20479	0.106807
0.284815	0.157127	1.32543	0.0772324
0.324815	0.146807	1.15733	0.0713307
0.124815	0.229843	2.67476	0.153471
0.0848148	0.274903	3.38436	0.240369
0.204815	0.18787	1.86356	0.105923
0.244815	0.171383	1.56389	0.0969388
0.0462963	0.34004	4.28009	0.336726
0.166296	0.20322	2.07182	0.150466
0.286296	0.15915	1.40049	0.0686366
0.326296	0.14461	1.16087	0.0650407
0.126296	0.227637	2.60043	0.159146
0.0862963	0.273703	3.39798	0.232039
0.206296	0.186433	1.79385	0.0986031
0.246296	0.169657	1.53803	0.0846824
0.0477778	0.334883	4.32752	0.319051
0.167778	0.206827	2.1867	0.132629
0.287778	0.15628	1.2949	0.102008
0.327778	0.148023	1.1888	0.0680923
0.127778	0.232643	2.67881	0.164899
0.0877778	0.27	3.38408	0.230477
0.207778	0.181953	1.81089	0.0791691
0.247778	0.16697	1.52535	0.0645392
0.0492593	0.32961	4.30841	0.313776
0.169259	0.201613	1.99814	0.137408
0.289259	0.154513	1.28038	0.0762061
0.329259	0.147717	1.19377	0.0677543
0.129259	0.225327	2.65674	0.141014
0.0892593	0.2674	3.26238	0.218972
0.209259	0.185533	1.78735	0.108722
0.249259	0.167637	1.53441	0.0857632
0.0507407	0.321043	4.28815	0.290776
0.170741	0.201343	2.13489	0.108874
0.290741	0.15562	1.32448	0.0555541
0.330741	0.14504	1.15913	0.0605587
0.130741	0.226583	2.59713	0.160498
0.0907407	0.270397	3.25801	0.241809
0.210741	0.180757	1.75026	0.0984538
0.250741	0.167143	1.52321	0.0980553
0.0522222	0.325033	4.25204	0.302976
0.172222	0.202997	2.12391	0.139106
0.292222	0.154693	1.28609	0.0674044
0.332222	0.14515	1.15067	0.0689588
0.132222	0.22781	2.50517	0.179453
0.0922222	0.270163	3.31044	0.226826
0.0537037	0.319027	4.13864	0.302054
0.212222	0.182237	1.72625	0.102842
0.252222	0.165813	1.50258	0.0541235
0.173704	0.19794	2.0542	0.132019
0.293704	0.15541	1.3203	0.0615055
0.333704	0.14476	1.1682	0.0509321
0.133704	0.225807	2.48575	0.170085
0.0937037	0.263963	3.25822	0.215542
0.0551852	0.318033	4.16693	0.290552
0.213704	0.18136	1.74991	0.0923778
0.253704	0.167243	1.51799	0.0811789
0.175185	0.20213	1.98693	0.155304
0.295185	0.15349	1.33262	0.0390342
0.335185	0.143723	1.13987	0.0562026
0.135185	0.22426	2.45477	0.169969
0.0951852	0.26036	3.27079	0.206124
0.0566667	0.313543	3.96261	0.299457
0.215185	0.178587	1.67724	0.103621
0.255185	0.16492	1.44327	0.0954068
0.176667	0.195597	1.99923	0.11913
0.296667	0.153197	1.27323	0.0849186
0.336667	0.14224	1.165	0.01147
0.136667	0.22324	2.46488	0.169106
0.0966667	0.26237	3.19238	0.22616
0.0581481	0.314517	4.02413	0.293557
0.216667	0.179613	1.69013	0.0976634
0.256667	0.16377	1.44357	0.0866808
0.178148	0.196763	2.03024	0.113234
0.298148	0.15078	1.26791	0.0575923
0.338148	0.144	1.15743	0.0370412
0.138148	0.2216	2.45454	0.153157
0.0981481	0.257843	3.14705	0.202167
0.0596296	0.30752	3.977	0.278692
0.218148	0.17809	1.68615	0.0925885
0.258148	0.164693	1.47456	0.0860705
0.17963	0.1991	2.03336	0.114662
0.29963	0.152597	1.24559	0.078202
0.33963	0.142377	1.15303	0.0516627
0.13963	0.22519	2.48645	0.173891
0.0611111	0.31031	3.97283	0.292733
0.0996296	0.258083	3.14428	0.205713
0.21963	0.176327	1.64332	0.104735
0.181111	0.19623	2.02813	0.112376
0.25963	0.163363	1.42902	0.0608381
0.301111	0.15578	1.30045	0.087603
0.341111	0.142853	1.13475	0.0497245
0.141111	0.220067	2.39553	0.152146
0.0625926	0.307853	3.93195	0.285626
0.101111	0.25942	3.16291	0.205083
0.182593	0.197857	2.05021	0.114226
0.221111	0.175813	1.71046	0.0717506
0.261111	0.16577	1.47596	0.0832168
0.302593	0.1495	1.26695	0.0315713
0.342593	0.142933	1.09153	0.0888368
0.142593	0.219873	2.41765	0.156149
0.0640741	0.304087	3.83264	0.283729
0.102593	0.255283	3.13618	0.209661
0.184074	0.19589	1.99413	0.115784
0.222593	0.179923	1.68926	0.117844
0.262593	0.16229	1.44726	0.0761018
0.304074	0.15133	1.24828	0.07443
0.344074	0.142237	1.13047	0.0364304
0.144074	0.22174	2.4385	0.154063
0.0655556	0.300157	3.83124	0.275117
0.104074	0.253887	3.05594	0.20623
0.185556	0.19572	1.95895	0.138028
0.224074	0.178577	1.66848	0.0975954
0.264074	0.160097	1.45805	0.0526803
0.305556	0.15196	1.24555	0.075757
0.345556	0.142657	1.15505	0.021968
0.145556	0.21534	2.32204	0.150968
0.067037	0.29945	3.90224	0.264141
0.105556	0.254327	2.99978	0.214587
0.187037	0.191693	1.93423	0.105103
0.225556	0.175513	1.65084	0.099703
0.307037	0.15136	1.27184	0.0544859
0.265556	0.16409	1.45055	0.092458
0.347037	0.140423	1.08922	0.0523734
0.147037	0.21695	2.38349	0.14264
0.0685185	0.297043	3.70789	0.271735
0.107037	0.25441	2.93974	0.231098
0.188519	0.19341	1.92233	0.1182
0.227037	0.176543	1.65492	0.102203
0.308519	0.15128	1.247	0.072457
0.267037	0.16314	1.488	0.0666989
0.348519	0.140707	1.08374	0.0565905
0.148519	0.214247	2.36009	0.138203
0.108519	0.24897	2.90333	0.215854
0.228519	0.174957	1.65665	0.0814264
0.268519	0.162077	1.42234	0.0725455
