p	(av_abs_m)	susceptibility	binder cumulant
0.03	0.945414	0.138578	0.666538
0.11	0.788298	2.89503	0.663207
0.07	0.888136	0.412406	0.666234
0.15	0.293103	50.9696	0.344676
0.27	0.0624519	3.45759	0.0316369
0.31	0.0520715	2.49722	-0.00824172
0.19	0.112672	11.0789	0.0580724
0.23	0.0778329	5.36561	0.0231377
0.0314815	0.943487	0.146705	0.66653
0.111481	0.78225	2.74735	0.663216
0.0714815	0.885488	0.439218	0.666204
0.151481	0.278188	46.1952	0.334427
0.271481	0.0613892	3.33297	0.0296309
0.311481	0.0505367	2.3638	-0.0205651
0.191481	0.112603	11.2077	0.0429009
0.231481	0.0759017	5.1195	0.0161059
0.032963	0.941693	0.144824	0.666531
0.112963	0.776077	3.43958	0.662491
0.072963	0.883056	0.443902	0.666197
0.152963	0.258588	44.3878	0.295758
0.272963	0.0607108	3.30755	0.0113203
0.312963	0.0516225	2.41103	0.023908
0.232963	0.0762152	5.29457	0.0285559
0.192963	0.110154	10.7784	0.0323972
0.0344444	0.939795	0.149186	0.666526
0.114444	0.768754	3.72836	0.661973
0.0744444	0.880801	0.465679	0.666171
0.154444	0.24885	41.7431	0.280824
0.274444	0.059991	3.21841	0.00205475
0.314444	0.0498673	2.31193	-0.00857137
0.234444	0.0750138	4.98412	0.0173304
0.194444	0.10887	10.3236	0.0634305
0.0359259	0.93803	0.157707	0.666518
0.115926	0.763069	3.83758	0.661695
0.0759259	0.877581	0.477447	0.666155
0.155926	0.228426	37.927	0.234659
0.275926	0.0602935	3.24707	0.0175454
0.315926	0.0508165	2.3305	0.0208323
0.195926	0.105981	9.87232	0.0608137
0.235926	0.0739767	4.8573	0.0415095
0.0374074	0.936092	0.168418	0.666507
0.117407	0.754441	4.66709	0.660606
0.0774074	0.874957	0.521719	0.666106
0.157407	0.223226	35.7769	0.234238
0.277407	0.0589265	3.18001	0.0199009
0.317407	0.0500229	2.38186	-0.045028
0.197407	0.102523	9.40052	0.0236832
0.237407	0.0737396	4.64537	0.0367466
0.0388889	0.934065	0.186047	0.66649
0.118889	0.743557	7.36164	0.658278
0.0788889	0.871539	0.567887	0.666053
0.158889	0.20922	32.6003	0.198438
0.278889	0.0585748	3.10173	0.010098
0.198889	0.102279	9.53312	0.0281222
0.318889	0.0496494	2.22941	0.00253182
0.238889	0.0725388	4.81798	0.0144089
0.0403704	0.932127	0.180571	0.666494
0.0803704	0.868753	0.588002	0.666025
0.12037	0.73458	7.5321	0.657557
0.16037	0.205028	30.5095	0.218675
0.28037	0.0580052	3.063	-0.0050771
0.20037	0.100459	8.93371	0.0458365
0.24037	0.0730221	4.86429	0.0242575
0.32037	0.0502148	2.21302	0.0197797
0.0418519	0.930285	0.186287	0.666488
0.0818519	0.866036	0.607186	0.666001
0.121852	0.725126	7.99075	0.656442
0.161852	0.193656	28.5104	0.192594
0.281852	0.0581394	3.0934	0.00978409
0.201852	0.0971998	8.34221	0.0385729
0.241852	0.0712383	4.58544	0.0309298
0.321852	0.0496583	2.20923	0.00891032
0.0433333	0.928185	0.197276	0.666477
0.0833333	0.863	0.622532	0.665979
0.123333	0.710828	12.3911	0.652254
0.163333	0.190769	27.7077	0.193073
0.283333	0.0568106	2.9597	0.0163932
0.203333	0.0984306	8.61037	0.0551214
0.243333	0.0709392	4.55253	0.0134997
0.323333	0.0498606	2.20177	0.0415212
0.0448148	0.926286	0.211896	0.666462
0.0848148	0.859581	0.678659	0.665912
0.124815	0.701293	12.2867	0.651519
0.164815	0.178343	24.89	0.152551
0.284815	0.0571783	3.01262	-0.0179588
0.204815	0.0962596	8.2543	0.0279441
0.244815	0.0712873	4.47776	0.0373033
0.324815	0.0491492	2.21687	0.001298
0.0462963	0.92437	0.215455	0.666457
0.0862963	0.856696	0.730929	0.665851
0.126296	0.687604	15.0626	0.648112
0.166296	0.174557	24.29	0.164368
0.286296	0.0570446	2.99356	-0.0208253
0.206296	0.0953748	8.16359	0.0364845
0.246296	0.0696412	4.37777	0.0181939
0.326296	0.0491544	2.2004	0.0149136
0.0477778	0.922261	0.218264	0.666454
0.0877778	0.853223	0.747651	0.665825
0.127778	0.667909	20.542	0.641605
0.167778	0.166794	22.8386	0.136352
0.287778	0.0572644	2.84827	0.0518861
0.207778	0.0927065	7.75723	0.0280953
0.247778	0.0691129	4.32104	0.0193448
0.0492593	0.920287	0.231905	0.666439
0.327778	0.0482398	2.12579	0.0133969
0.0892593	0.850252	0.795587	0.665767
0.129259	0.647619	26.2656	0.634881
0.169259	0.160851	21.1702	0.129268
0.289259	0.0558344	2.83958	0.0202249
0.209259	0.092106	7.50682	0.0467535
0.249259	0.0674685	4.13501	0.0285414
0.0507407	0.91813	0.249062	0.666422
0.329259	0.0487092	2.19675	0.0115694
0.0907407	0.846476	0.850308	0.665696
0.130741	0.631613	28.4046	0.630101
0.170741	0.157202	20.239	0.125678
0.210741	0.0911956	7.40935	0.0141224
0.290741	0.0558723	2.84289	0.0249564
0.0522222	0.916174	0.242284	0.666427
0.250741	0.0679104	4.14665	0.0167847
0.330741	0.0480067	2.08469	0.0190725
0.0922222	0.843563	0.917137	0.665621
0.132222	0.600747	37.3919	0.615187
0.172222	0.150078	19.1306	0.104025
0.212222	0.0905294	7.22747	0.0459408
0.0537037	0.913858	0.258677	0.66641
0.292222	0.0548383	2.78058	-0.0168629
0.252222	0.0668281	3.94729	0.0245623
0.332222	0.048836	2.21322	-0.0318506
0.0937037	0.839527	0.972978	0.665543
0.133704	0.587169	39.7516	0.610832
0.173704	0.148515	18.6924	0.100118
0.0551852	0.911502	0.280245	0.666387
0.213704	0.0897298	7.08249	0.0298763
0.293704	0.0553635	2.82261	-0.031087
0.253704	0.0673502	3.96694	0.0510569
0.0951852	0.835659	1.04864	0.665446
0.333704	0.0477415	2.1176	0.000587941
0.135185	0.545976	50.9495	0.587596
0.175185	0.142056	17.4364	0.0825963
0.0566667	0.909648	0.280295	0.666386
0.215185	0.0878517	6.82644	0.0313832
