p	(av_abs_m)	susceptibility	binder cumulant
0.03	0.850484	0.899937	0.664289
0.114	0.266204	18.4826	0.28036
0.198	0.11241	4.29552	0.0641506
0.282	0.0799123	2.18109	0.0238577
0.366	0.064663	1.43869	0.0261305
0.032625	0.844749	0.83838	0.664287
0.116625	0.250303	17.1072	0.250381
0.200625	0.10754	4.1179	0.00961746
0.284625	0.0793805	2.20901	0.0236682
0.368625	0.0634656	1.42111	-0.0069584
0.03525	0.837133	1.01223	0.663768
0.11925	0.239947	16.3542	0.237118
0.20325	0.106966	3.98337	0.0407436
0.28725	0.0773581	2.01513	0.0626994
0.37125	0.0633389	1.43619	0.0253413
0.037875	0.83249	1.08182	0.663539
0.121875	0.235508	15.2842	0.245997
0.205875	0.104574	3.79	0.0541417
0.289875	0.0770886	2.12626	0.00707567
0.373875	0.0639053	1.42327	0.0132018
0.0405	0.825598	1.12361	0.663337
0.1245	0.22128	14.5848	0.203365
0.2085	0.105558	3.7433	0.0298283
0.2925	0.0772045	2.04174	0.0625063
0.3765	0.0620102	1.39017	-0.0113032
0.043125	0.817207	1.53052	0.66223
0.127125	0.21044	13.0203	0.192563
0.211125	0.105348	3.71487	0.0642466
0.295125	0.075641	2.05477	0.012445
0.379125	0.0621952	1.40764	0.0216832
0.04575	0.810505	1.65838	0.661829
0.12975	0.205869	12.4076	0.193687
0.21375	0.104125	3.73236	0.0458217
0.29775	0.0759808	1.9658	0.0416374
0.38175	0.0614886	1.3491	-0.0124586
0.048375	0.79971	2.45661	0.660251
0.132375	0.199656	11.9204	0.184279
0.216375	0.100876	3.60083	0.044808
0.300375	0.074953	2.02854	0.00260272
0.384375	0.0615706	1.37	-0.0179675
0.051	0.792314	2.3993	0.65984
0.135	0.187398	11.2301	0.138637
0.219	0.100571	3.58586	0.0027116
0.303	0.0737414	1.95182	0.00533869
0.053625	0.781437	2.95559	0.658217
0.387	0.061767	1.31323	0.0463656
0.137625	0.183863	10.4358	0.168534
0.221625	0.0999757	3.54649	0.0432994
0.05625	0.772616	3.27421	0.65716
0.305625	0.072736	1.88357	0.00921459
0.389625	0.061751	1.29674	0.0196373
0.14025	0.178216	9.913	0.147747
0.22425	0.0997792	3.38409	0.058247
0.058875	0.75713	5.14501	0.653647
0.30825	0.0722554	1.87771	-0.012032
0.39225	0.0604141	1.33204	-0.0211756
0.142875	0.173891	9.65576	0.139943
0.226875	0.096656	3.17346	0.0210401
0.0615	0.745498	5.32836	0.652016
0.310875	0.073161	1.89006	0.0139656
0.394875	0.0603411	1.24797	0.0429259
0.1455	0.166598	8.90167	0.121304
0.2295	0.0953478	3.15322	0.0361992
0.064125	0.724444	7.83569	0.645668
0.3135	0.0723334	1.86245	0.0150281
0.3975	0.059273	1.26951	-0.0204956
0.148125	0.165903	8.81971	0.138237
0.06675	0.709423	8.69038	0.642646
0.232125	0.0940941	3.01137	0.0434151
0.316125	0.0724909	1.83798	0.0247048
0.15075	0.159545	8.56251	0.0994339
0.400125	0.0602925	1.30027	-0.00603101
0.069375	0.696436	9.41201	0.639541
0.23475	0.0933837	2.97713	0.0513714
0.31875	0.0716256	1.82153	-0.00550015
0.153375	0.154724	7.71901	0.105439
0.40275	0.0591149	1.23309	0.00580276
0.072	0.666591	13.5483	0.627907
0.237375	0.0933197	3.03906	0.0312571
0.321375	0.0710944	1.81662	0.00381322
0.156	0.154412	7.69321	0.117259
0.405375	0.0596147	1.27109	-0.0176268
0.074625	0.65185	13.9599	0.623672
0.24	0.0909715	2.96055	0.0281494
0.324	0.0687846	1.68825	-0.0179609
0.158625	0.146821	7.17754	0.0813858
0.07725	0.611679	19.1464	0.604034
0.408	0.0576211	1.21184	-0.0178861
0.242625	0.0889152	2.74921	0.0391601
0.16125	0.142617	6.61337	0.0952835
0.326625	0.0695277	1.69507	0.0268398
0.079875	0.587508	20.8044	0.593542
0.410625	0.0589158	1.23774	0.00927735
0.24525	0.0897939	2.60765	0.0727011
0.163875	0.138367	6.46387	0.080596
0.32925	0.0704358	1.76247	0.0124262
0.0825	0.563096	21.9488	0.581767
0.41325	0.0586042	1.24711	-0.0204167
0.247875	0.0868518	2.69322	0.0273883
0.1665	0.13876	6.35385	0.085562
0.085125	0.521377	25.7508	0.55229
0.331875	0.0693037	1.64885	0.0311322
0.415875	0.0584704	1.22042	-0.00448643
0.2505	0.0885722	2.74144	0.0323925
0.169125	0.134488	6.05235	0.08304
0.08775	0.495991	26.3773	0.536391
0.3345	0.0692	1.66954	0.0267618
0.4185	0.0580646	1.22156	-0.0146074
0.253125	0.085687	2.65874	0.0184667
0.17175	0.135094	6.01058	0.0849527
0.090375	0.460358	26.7402	0.508507
0.337125	0.0689677	1.69662	-0.0167436
0.421125	0.0576506	1.18686	0.0192558
0.25575	0.0851782	2.57452	0.00350659
0.174375	0.131112	5.67659	0.0956171
0.093	0.432463	27.003	0.48333
