p	(av_abs_m)	susceptibility	binder cumulant
0.03	0.94555	0.139389	0.666609
0.0783333	0.87296	0.52571	0.666413
0.126667	0.678347	19.6425	0.653924
0.175	0.0953921	17.9402	0.0443347
0.223333	0.0531966	5.88975	0.0056164
0.271667	0.0401082	3.28222	-0.0149849
0.0317901	0.943223	0.145221	0.666606
0.0801235	0.869457	0.573603	0.666387
0.128457	0.662634	24.1533	0.651195
0.17679	0.0914351	17.2017	0.00995416
0.225123	0.0528309	5.58496	0.0329921
0.273457	0.0396076	3.24301	0.00384965
0.0335802	0.94088	0.152236	0.666603
0.0819136	0.866058	0.593499	0.666375
0.130247	0.611161	69.6377	0.628426
0.17858	0.0893663	15.8127	0.0142264
0.226914	0.0529756	5.77533	-0.00684813
0.275247	0.039881	3.2205	0.0197281
0.0353704	0.938652	0.1646	0.666598
0.0837037	0.862349	0.665509	0.666337
0.132037	0.587731	63.8804	0.623364
0.18037	0.0871007	14.7846	0.0646526
0.228704	0.0525342	5.62088	0.0239269
0.277037	0.0391193	3.2376	-0.022979
0.0371605	0.936146	0.177058	0.666592
0.0854938	0.858378	0.679144	0.666328
0.133827	0.544318	86.2357	0.603534
0.18216	0.0857049	14.3785	0.0498323
0.230494	0.0519077	5.3815	0.0125451
0.278827	0.0390069	3.08056	0.01829
0.0389506	0.933949	0.176495	0.666592
0.087284	0.854646	0.733313	0.666297
0.135617	0.481887	111.282	0.562318
0.183951	0.0837666	14.3066	0.00820959
0.232284	0.0512891	5.39252	0.00904622
0.280617	0.0393519	3.20717	-0.000623934
0.0407407	0.931592	0.188344	0.666586
0.0890741	0.850519	0.811444	0.666255
0.137407	0.449877	115.972	0.54107
0.185741	0.0802991	13.0525	0.0296367
0.234074	0.0491983	4.87805	0.0432646
0.282407	0.0387679	3.03321	0.0239368
0.0425309	0.929485	0.196202	0.666583
0.0908642	0.846645	0.885645	0.666213
0.139198	0.396544	128.492	0.49313
0.187531	0.0772116	12.201	0.00897111
0.235864	0.0491746	5.0121	-0.0109545
0.284198	0.0382644	3.11299	-0.0516807
0.044321	0.926841	0.207209	0.666577
0.0926543	0.842121	0.917489	0.666192
0.140988	0.353094	118.829	0.45012
0.189321	0.0747581	11.1182	0.0285339
0.237654	0.049082	4.96739	-0.000118389
0.285988	0.0382664	2.92843	0.00141046
0.0461111	0.924378	0.208636	0.666576
0.0944444	0.83782	0.966718	0.666161
0.142778	0.319588	111.565	0.413577
0.191111	0.0742592	11.4154	-0.0120508
0.239444	0.0476117	4.61827	0.0289788
0.287778	0.0375162	2.8343	0.0478783
0.0479012	0.921949	0.226673	0.666568
0.0962346	0.833059	1.06734	0.666103
0.144568	0.276736	99.3534	0.353563
0.192901	0.0706738	10.2347	0.0274414
0.241235	0.0478923	4.55973	0.0273528
0.289568	0.0376104	2.90132	-0.00888878
0.0496914	0.919474	0.228814	0.666567
0.0980247	0.828205	1.17974	0.666037
0.146358	0.242645	86.7574	0.299517
0.194691	0.0708267	10.0878	0.0258109
0.243025	0.0475547	4.69371	-0.00155759
0.291358	0.037039	2.85666	-0.00206604
0.0514815	0.917031	0.245886	0.666559
0.0998148	0.822943	1.33366	0.665949
0.148148	0.21119	76.0546	0.220501
0.196481	0.0700244	10.0288	0.02275
0.244815	0.047232	4.59553	0.00789577
0.0532716	0.914335	0.248896	0.666557
0.293148	0.0370462	2.76567	0.00794083
0.101605	0.81781	1.46772	0.665869
0.149938	0.201074	66.3532	0.225289
0.198272	0.0684324	9.49076	0.0313107
