p	(av_abs_m)	susceptibility	binder cumulant
0.03	0.792199	2.3009	0.661826
0.114	0.156092	11.6784	0.0743754
0.198	0.0861876	3.7968	0.0231146
0.366	0.0522733	1.38826	0.0125679
0.282	0.0629342	1.96832	0.0486005
0.032625	0.782722	2.81909	0.660736
0.116625	0.157425	11.8897	0.0911053
0.200625	0.0851738	3.59396	0.0301843
0.368625	0.0515373	1.33954	0.0182015
0.284625	0.0628831	2.04628	-0.00279775
0.03525	0.771387	3.82549	0.659049
0.11925	0.149532	10.7591	0.0914588
0.20325	0.082512	3.42574	0.0220343
0.37125	0.0514649	1.31849	0.0356158
0.28725	0.0620893	1.9919	0.00626761
0.037875	0.758936	4.74946	0.65747
0.121875	0.143554	10.0418	0.0701369
0.205875	0.0801969	3.34061	0.0108351
0.373875	0.0513698	1.28555	0.0193019
0.289875	0.0611907	1.92001	-0.00170584
0.0405	0.746432	5.74725	0.655417
0.1245	0.141599	9.56363	0.0879507
0.2085	0.0810573	3.46974	-0.0103939
0.3765	0.0499947	1.31432	-0.018133
0.2925	0.0610164	1.92866	-0.00495977
0.043125	0.72641	9.07002	0.64998
0.127125	0.140446	9.33955	0.0935543
0.211125	0.081004	3.28467	-0.010284
0.379125	0.0504009	1.303	-0.0125728
0.295125	0.0618022	1.85726	0.0454042
0.04575	0.713792	8.57153	0.648751
0.12975	0.134461	8.71366	0.0773303
0.21375	0.0793751	3.12089	0.033692
0.29775	0.0599658	1.82237	0.00942907
0.38175	0.049928	1.26648	0.0249719
0.048375	0.689443	13.595	0.640538
0.132375	0.131567	8.67803	0.0526443
0.216375	0.0799173	3.13266	0.0401836
0.300375	0.0602409	1.80053	0.0343607
0.384375	0.0494662	1.23376	0.0122565
0.051	0.657568	18.7036	0.628712
0.135	0.128496	8.16918	0.0574636
0.219	0.07706	3.11654	0.018307
0.053625	0.638317	20.2166	0.622714
0.303	0.05984	1.82404	0.0349573
0.387	0.0500378	1.23236	0.0329768
0.137625	0.124697	7.70646	0.0569093
0.221625	0.0764351	2.92391	0.0257545
0.05625	0.612858	24.1671	0.61142
0.305625	0.0597676	1.79393	0.00224641
0.389625	0.0495636	1.29896	-0.0240644
0.14025	0.123806	7.61144	0.0425467
0.058875	0.581203	26.6719	0.598682
0.22425	0.0768187	2.90616	0.0355021
0.30825	0.0596102	1.75525	0.010023
0.39225	0.0490418	1.2532	-0.00268799
0.142875	0.119904	6.95064	0.076918
0.0615	0.551462	29.5673	0.582277
0.226875	0.0761027	2.92294	0.0220335
0.310875	0.0579524	1.7147	0.00561144
0.394875	0.0496538	1.23481	0.036399
0.1455	0.116826	6.61036	0.0931187
0.064125	0.502596	34.7311	0.550826
0.2295	0.07436	2.86073	0.00699115
0.3135	0.0578333	1.76502	-0.0335004
0.3975	0.0493973	1.17217	0.0822616
0.148125	0.113051	6.35071	0.031502
0.06675	0.456751	36.7092	0.513074
0.232125	0.0729022	2.72658	0.0114851
0.316125	0.0576858	1.72756	0.0139015
0.400125	0.0490169	1.20002	0.0497859
0.15075	0.111516	6.56648	-0.0201894
0.069375	0.430848	38.7234	0.489969
0.23475	0.0721062	2.67155	0.01284
0.153375	0.111434	6.01881	0.0869889
0.31875	0.057084	1.69192	-0.000790741
0.40275	0.0484084	1.16231	0.0286023
0.072	0.397514	36.8082	0.459489
0.237375	0.0720809	2.70285	0.00444898
0.156	0.108469	5.81592	0.0394196
0.321375	0.0568253	1.66743	0.011008
0.405375	0.0477671	1.10693	0.0731487
0.074625	0.35807	34.8926	0.418598
0.24	0.0703187	2.59078	-0.0253708
0.158625	0.106228	5.50615	0.0324435
0.324	0.0557933	1.59554	-0.0113383
0.408	0.0472684	1.15245	0.0152564
0.07725	0.339594	33.875	0.39338
0.242625	0.0699804	2.55027	0.00313237
0.16125	0.104334	5.37739	0.0508425
0.326625	0.0555636	1.57441	-0.0156202
0.410625	0.0476764	1.16893	0.00310654
0.079875	0.316848	32.9318	0.360022
0.24525	0.0694884	2.48166	0.0347893
0.163875	0.0990764	4.88618	0.0424172
0.0825	0.293669	29.441	0.327547
0.32925	0.0560902	1.60785	0.0096312
0.41325	0.0478871	1.14443	-0.00165913
0.247875	0.0692093	2.56551	-0.00794978
0.1665	0.102466	5.23896	0.0524297
0.085125	0.279967	27.833	0.312358
0.331875	0.0556587	1.58008	0.0228776
0.415875	0.047828	1.15534	0.014964
0.2505	0.0687413	2.38624	0.0249282
0.169125	0.099104	4.68877	0.0695272
0.08775	0.254036	24.676	0.272446
0.3345	0.0544404	1.54183	-0.00602852
0.4185	0.046612	1.12394	-0.00126299
0.253125	0.0678564	2.32803	0.0204811
0.17175	0.0961773	4.64333	0.0401105
0.090375	0.238654	22.8922	0.251029
0.337125	0.0543671	1.52929	0.0154847
0.421125	0.0471956	1.10278	0.0356707
0.25575	0.0678044	2.3025	0.0298735
0.174375	0.097164	4.74151	0.0251743
0.093	0.231702	22.0941	0.228788
0.33975	0.0547227	1.49645	0.0140501
0.42375	0.0470209	1.13129	-0.00615512
0.258375	0.0678676	2.3921	0.00796157
0.177	0.0949649	4.33928	0.0684505
0.095625	0.215836	19.8735	0.198196
0.342375	0.0548418	1.51788	0.0252701
0.426375	0.047372	1.14718	0.000890181
0.261	0.0668942	2.26306	0.0102287
0.179625	0.0932098	4.32841	0.0390158
0.09825	0.206094	18.153	0.183607
0.345	0.0532942	1.47764	-0.0156709
0.429	0.0460542	1.06012	0.0290316
0.263625	0.0661276	2.21373	0.00520015
0.18225	0.090956	4.20169	0.0126741
0.100875	0.19044	16.4564	0.155102
0.347625	0.0539116	1.48595	0.00259714
0.431625	0.0462573	1.08584	0.047731
0.26625	0.0646738	2.13653	0.00788779
0.1035	0.186104	15.7639	0.14429
0.184875	0.0901467	4.15977	0.0336661
0.35025	0.0541956	1.45656	0.026181
0.43425	0.0470249	1.11788	0.0292208
0.268875	0.0647018	2.21434	-0.00326828
0.106125	0.180114	14.8812	0.138937
0.1875	0.089624	4.15389	0.0298496
0.352875	0.0532644	1.45504	-0.00786881
0.436875	0.0457947	1.0702	0.00186833
0.10875	0.174337	13.9227	0.139573
0.2715	0.0646004	2.06648	0.053837
0.190125	0.0886138	3.95375	0.017575
0.3555	0.052084	1.37775	0.014525
0.4395	0.0451916	1.03416	0.0182697
0.111375	0.166414	12.9998	0.116141
0.274125	0.0649253	2.13871	0.0119509
0.19275	0.0882231	3.74715	0.0532979
0.358125	0.0528916	1.41828	0.0285395
0.442125	0.0456804	1.07927	0.0001534
0.195375	0.0846018	3.77639	0.0115233
0.27675	0.0614653	2.02342	-0.0282186
0.36075	0.0522302	1.41828	0.00421134
0.44475	0.0448729	1.06099	-0.00610502
0.279375	0.0644058	2.08202	0.0280515
0.363375	0.0526351	1.3978	0.0325391
0.447375	0.0441324	0.980396	0.0140417
