p	(av_abs_m)	susceptibility	binder cumulant
0.03	0.127136	7.50882	0.113899
0.11	0.0787837	3.27387	-0.0157285
0.15	0.0700585	2.55284	-0.00828859
0.27	0.0534141	1.43597	0.0297752
0.07	0.0956907	4.59762	0.0108253
0.31	0.0502019	1.25959	0.029213
0.19	0.0631678	1.97813	0.0291283
0.23	0.0581737	1.7481	0.00399462
0.0314815	0.124616	7.53967	0.0833466
0.111481	0.0810426	3.28864	0.0413203
0.151481	0.0704141	2.49353	0.0263293
0.271481	0.0546796	1.49587	0.0100471
0.0714815	0.0960544	4.51864	0.0664488
0.311481	0.0491319	1.26541	-0.0124002
0.191481	0.0643489	2.05429	0.0368021
0.231481	0.0575144	1.69929	0.0232356
0.032963	0.121714	7.12593	0.0809848
0.112963	0.0785781	3.10768	0.00285237
0.152963	0.0685404	2.45592	0.0030347
0.272963	0.0525952	1.43865	-0.00445406
0.072963	0.0957944	4.48121	0.0486738
0.312963	0.04928	1.27523	-0.0144977
0.192963	0.0634859	2.08233	0.0179686
0.232963	0.0570937	1.63388	0.0216445
0.0344444	0.119331	6.96673	0.0424933
0.114444	0.0800415	3.33316	0.0209738
0.154444	0.0695959	2.43224	0.0241945
0.274444	0.052883	1.38894	0.0197519
0.0744444	0.0941204	4.43871	0.030301
0.314444	0.0492415	1.21066	0.0390156
0.234444	0.0570689	1.63827	0.0366544
0.194444	0.0624211	1.96716	0.0196128
0.0359259	0.118906	7.07641	0.0552882
0.115926	0.0771659	3.01735	0.0121788
0.155926	0.0690978	2.37063	0.0476143
0.0759259	0.0936133	4.31075	0.05983
0.275926	0.0532181	1.41063	0.0402915
0.315926	0.0489959	1.24744	-0.0105799
0.235926	0.0569619	1.62913	0.0160579
0.195926	0.0626656	2.06254	-0.00898465
0.0374074	0.118403	6.81255	0.0788765
0.0774074	0.0925844	4.36158	0.0248486
0.117407	0.07783	3.16431	-0.000742012
0.157407	0.0682104	2.34412	0.0439901
0.277407	0.0523059	1.39158	0.0118576
0.237407	0.0566241	1.61954	0.00433483
0.197407	0.0613556	1.91918	-0.0106903
0.317407	0.0488856	1.22045	0.00559093
0.0388889	0.116783	6.63094	0.0657363
0.0788889	0.0926259	4.24793	0.0677123
0.118889	0.0779763	3.12592	0.0135763
0.158889	0.0676122	2.3584	0.00413797
0.278889	0.0518059	1.39339	-0.0144966
0.238889	0.0568174	1.63845	0.00798095
0.198889	0.0614341	1.95579	-0.00476041
0.318889	0.0505178	1.27682	0.0504254
0.0403704	0.115196	6.41004	0.0702503
0.0803704	0.0929067	4.40959	0.0252508
0.12037	0.0769226	3.07016	-0.00390765
0.16037	0.06839	2.36959	0.0308552
0.28037	0.0520478	1.34456	0.0448005
0.24037	0.0567774	1.61609	0.0280061
0.20037	0.0616911	1.96777	0.00579986
0.32037	0.0495537	1.22454	0.0206731
0.0418519	0.114143	6.37457	0.0815979
0.0818519	0.0898148	4.07877	0.0286248
0.121852	0.077433	3.05728	0.0253304
0.161852	0.0687737	2.39734	0.0158577
0.281852	0.0527578	1.43908	-0.0106522
0.241852	0.0558633	1.59041	0.00351697
0.201852	0.0610274	1.89472	0.0105507
0.321852	0.048547	1.24402	-0.0353711
0.0433333	0.114475	6.47824	0.0492645
0.0833333	0.0904419	4.09152	0.0285843
0.123333	0.0787352	3.0805	0.0278908
0.163333	0.0670056	2.27355	0.00279104
0.283333	0.0521889	1.39207	0.0214903
0.243333	0.0551352	1.57366	-0.0107695
0.203333	0.0606956	1.9516	-0.025841
0.323333	0.0482015	1.21256	-0.0290341
0.0448148	0.111704	6.17837	0.0567859
0.0848148	0.0894774	3.90516	0.046648
0.124815	0.0752267	2.95295	0.00134268
0.164815	0.068147	2.29595	0.0436097
0.284815	0.0521474	1.39271	-0.0162808
