p	(av_abs_m)	susceptibility	binder cumulant
0.03	0.888815	0.409652	0.665909
0.11	0.41163	37.3647	0.47229
0.15	0.164831	12.806	0.098692
0.31	0.0637422	2.03447	0.0235584
0.27	0.0725241	2.66856	0.0278441
0.07	0.797025	2.31535	0.662038
0.19	0.110398	5.94863	0.0530688
0.23	0.0852715	3.72957	0.0218799
0.0314815	0.886263	0.422497	0.665881
0.111481	0.403187	37.3056	0.46738
0.151481	0.161547	12.0977	0.113703
0.311481	0.0631356	2.02982	-0.00499007
0.0714815	0.791003	2.4643	0.661552
0.271481	0.0716563	2.66189	0.021939
0.191481	0.107684	5.63561	0.0456844
0.231481	0.0842748	3.65674	0.0108544
0.032963	0.883829	0.442695	0.665841
0.112963	0.381906	35.9292	0.445237
0.152963	0.156948	11.5044	0.126802
0.072963	0.785574	2.51803	0.661237
0.312963	0.0630737	2.06086	-0.004515
0.272963	0.0713448	2.49216	0.0345502
0.192963	0.107473	5.70726	0.0597598
0.232963	0.0842222	3.58382	0.00283321
0.0344444	0.88127	0.46985	0.665787
0.114444	0.36212	34.3507	0.427865
0.154444	0.155921	11.0232	0.126667
0.0744444	0.780527	2.87224	0.660625
0.314444	0.0621122	1.94568	0.0389928
0.274444	0.0702615	2.5277	0.0217293
0.194444	0.105022	5.57662	0.0314899
0.234444	0.0850111	3.55612	0.0518923
0.0359259	0.878563	0.487722	0.665745
0.115926	0.34964	35.1103	0.401469
0.0759259	0.771869	3.90974	0.659165
0.155926	0.152849	11.3916	0.0929624
0.315926	0.062257	2.01732	-0.0166702
0.195926	0.105144	5.32784	0.0702581
0.275926	0.0705644	2.50009	0.0339308
0.235926	0.0830681	3.51589	0.0343475
0.0374074	0.875656	0.497401	0.665723
0.117407	0.325961	32.9507	0.37526
0.157407	0.151272	10.9091	0.0881446
0.0774074	0.765669	4.33147	0.658179
0.317407	0.06206	1.98219	-0.0192642
0.277407	0.0691793	2.47613	0.00226376
0.197407	0.103509	5.40089	0.0222196
0.237407	0.0830607	3.43381	0.0384193
0.0388889	0.873265	0.530115	0.665657
0.118889	0.313617	31.712	0.359986
0.158889	0.146467	10.2756	0.0930179
0.0788889	0.758233	4.38518	0.657647
0.318889	0.0615678	1.88907	0.0184084
0.278889	0.0706541	2.50492	0.0295716
0.198889	0.102506	5.11636	0.0722723
0.238889	0.0819081	3.39588	0.0403651
0.0403704	0.870583	0.55272	0.665607
0.12037	0.304383	30.5516	0.349145
0.16037	0.145161	9.93934	0.0997738
0.0803704	0.752833	4.55539	0.65682
0.32037	0.06108	1.94061	-0.00018504
0.28037	0.0702985	2.49063	0.0372414
0.20037	0.102625	5.28786	0.0406994
0.24037	0.0807959	3.3614	-0.0168776
0.0418519	0.867765	0.600213	0.665511
0.121852	0.29011	29.2424	0.329095
0.161852	0.139784	9.54976	0.0620878
0.0818519	0.744025	6.12524	0.654879
0.321852	0.0613407	1.92633	-0.0116906
0.281852	0.0697696	2.47026	0.0229484
0.201852	0.10051	4.92553	0.0432012
0.241852	0.0803096	3.32323	0.000960102
0.0433333	0.865529	0.61633	0.665476
0.123333	0.275101	27.1578	0.309891
0.163333	0.139181	9.46803	0.0803911
0.0833333	0.735877	6.16161	0.653729
0.323333	0.061027	1.91166	-0.0247434
0.283333	0.0678933	2.3292	0.0156247
0.203333	0.0997215	5.01262	0.0326796
0.243333	0.0815941	3.41143	0.0121065
