p	(av_abs_m)	susceptibility	binder cumulant
0.03	0.945897	0.132676	0.664762
0.07	0.88915	0.405114	0.660615
0.11	0.79531	1.67603	0.643025
0.15	0.6182	4.67529	0.57194
0.23	0.315403	4.13515	0.289673
0.31	0.212383	2.25611	0.148665
0.27	0.245947	2.97225	0.184671
0.19	0.441877	5.31549	0.444158
0.0314815	0.943133	0.147218	0.664578
0.0714815	0.886587	0.411515	0.660476
0.111481	0.790377	1.74509	0.641983
0.151481	0.60748	4.9719	0.564261
0.231481	0.30871	4.01637	0.274707
0.271481	0.25291	2.9249	0.221678
0.311481	0.208237	2.20536	0.136833
0.191481	0.42714	5.306	0.429799
0.032963	0.94213	0.14294	0.66461
0.072963	0.883	0.463273	0.659949
0.112963	0.7806	2.05376	0.638396
0.152963	0.603853	5.04965	0.562297
0.232963	0.313013	4.03485	0.290342
0.272963	0.242407	2.92601	0.177877
0.312963	0.20872	2.23753	0.138126
0.192963	0.421433	5.2059	0.425465
0.0344444	0.939643	0.156501	0.664419
0.0744444	0.880543	0.465297	0.659632
0.114444	0.775627	2.09299	0.637141
0.154444	0.597347	4.96347	0.56029
0.234444	0.30811	3.90418	0.286822
0.274444	0.247887	2.85186	0.206998
0.314444	0.205817	2.18217	0.135123
0.194444	0.41416	5.35944	0.414642
0.0359259	0.938237	0.152749	0.664448
0.0759259	0.877887	0.505313	0.659165
0.115926	0.773267	2.07467	0.637263
0.155926	0.589333	5.0589	0.55566
0.235926	0.307	4.00519	0.280053
0.275926	0.24767	2.8584	0.200448
0.195926	0.412293	5.14195	0.415415
0.315926	0.209727	2.22703	0.137253
0.0374074	0.935577	0.18037	0.664065
0.0774074	0.87543	0.494172	0.659283
0.117407	0.771093	2.05604	0.636763
0.157407	0.577567	5.17074	0.548058
0.237407	0.30059	3.91547	0.270662
0.197407	0.406073	5.20634	0.406987
0.277407	0.242687	2.79932	0.194161
0.317407	0.20583	2.1927	0.127141
0.0388889	0.933413	0.175328	0.664133
0.0788889	0.872707	0.538027	0.658704
0.118889	0.755297	2.51361	0.630747
0.158889	0.57502	5.30415	0.545263
0.238889	0.298063	3.88932	0.267868
0.198889	0.40332	5.00156	0.40916
0.278889	0.244047	2.87379	0.184613
0.318889	0.203993	2.19267	0.113953
0.0403704	0.932467	0.178872	0.664064
0.0803704	0.86816	0.582541	0.658214
0.12037	0.757147	2.34041	0.632288
0.16037	0.562977	5.31751	0.538233
0.24037	0.299527	3.82855	0.271606
0.28037	0.242017	2.82516	0.183433
0.20037	0.397423	5.17166	0.395145
0.32037	0.20572	2.20659	0.128157
0.0418519	0.930163	0.188624	0.663917
0.0818519	0.86538	0.612972	0.657592
0.121852	0.745633	2.65368	0.62768
0.161852	0.558057	5.28166	0.537772
0.241852	0.292747	3.78202	0.261096
0.201852	0.388417	4.9868	0.389119
0.281852	0.238983	2.80502	0.172787
0.0433333	0.928207	0.192678	0.663848
0.321852	0.20126	2.10121	0.129458
0.0833333	0.86393	0.667049	0.657344
0.123333	0.74484	2.70966	0.627875
0.163333	0.54854	5.38375	0.529105
0.243333	0.294123	3.69554	0.268214
0.203333	0.38812	5.07071	0.387233
0.0448148	0.9268	0.202403	0.663709
0.283333	0.232633	2.64633	0.17383
0.323333	0.201563	2.07967	0.135484
0.0848148	0.860163	0.669911	0.656933
0.124815	0.742103	2.66324	0.627201
0.164815	0.545117	5.45799	0.526232
0.0462963	0.924173	0.224818	0.66339
0.204815	0.380247	4.91125	0.38007
0.244815	0.28945	3.65032	0.262624
0.284815	0.228213	2.65789	0.145988
0.324815	0.2008	2.06658	0.134134
0.0862963	0.853997	0.779109	0.655444
0.126296	0.72925	2.90049	0.622326
0.166296	0.53585	5.52059	0.519564
0.0477778	0.921857	0.231969	0.663263
0.206296	0.371843	4.9203	0.366346
0.246296	0.28601	3.57249	0.256512
0.286296	0.230477	2.61698	0.179417
0.0877778	0.85171	0.832441	0.654965
0.326296	0.19934	2.04077	0.12655
0.127778	0.723637	3.13755	0.619579
0.167778	0.525733	5.58149	0.513248
0.0492593	0.920237	0.226614	0.66333
0.207778	0.37243	4.75984	0.369203
0.247778	0.282107	3.61625	0.235415
0.287778	0.232087	2.66762	0.170902
0.0892593	0.85085	0.815341	0.655036
0.327778	0.20195	2.11333	0.122429
0.129259	0.72084	2.99696	0.619768
0.169259	0.52212	5.44502	0.511405
0.0507407	0.91806	0.23777	0.663184
0.209259	0.36618	4.8385	0.359597
0.249259	0.277007	3.50772	0.233879
0.0907407	0.846583	0.794833	0.654968
0.289259	0.232437	2.59049	0.185052
0.329259	0.19462	1.99952	0.106706
0.130741	0.712027	3.26186	0.616411
0.170741	0.517763	5.43876	0.508467
0.0522222	0.916107	0.245511	0.663008
0.210741	0.364737	4.79186	0.35362
0.0922222	0.843467	0.883772	0.654015
0.250741	0.277747	3.47395	0.233928
0.290741	0.23061	2.67047	0.149955
0.330741	0.19704	2.0015	0.113792
0.132222	0.706427	3.42839	0.613711
0.172222	0.507337	5.63921	0.497594
0.0537037	0.913267	0.256306	0.662856
0.0937037	0.838153	1.02557	0.652794
0.212222	0.35686	4.73347	0.348175
0.252222	0.276863	3.33844	0.250672
0.292222	0.228163	2.56068	0.160916
0.332222	0.19566	2.0026	0.104054
0.133704	0.69463	3.61064	0.608397
0.173704	0.502263	5.46128	0.497946
0.0551852	0.910903	0.264932	0.662707
0.0951852	0.836067	0.975906	0.652679
0.213704	0.35711	4.73792	0.343611
0.253704	0.274693	3.41961	0.241593
0.293704	0.228573	2.58582	0.16272
0.333704	0.19719	2.01784	0.114291
0.135185	0.692047	3.71719	0.606806
0.175185	0.494497	5.46442	0.490206
0.0566667	0.911707	0.256949	0.662813
0.0966667	0.832007	1.04664	0.652028
0.215185	0.36025	4.71513	0.353336
0.295185	0.226263	2.51056	0.166716
0.255185	0.26912	3.37051	0.217847
0.335185	0.191937	1.96862	0.0936817
0.136667	0.68214	3.88609	0.602453
0.0581481	0.90671	0.306131	0.662135
0.176667	0.486383	5.67629	0.481628
0.0981481	0.828593	1.10598	0.65104
0.216667	0.345267	4.53029	0.332964
0.296667	0.221703	2.41861	0.162203
0.256667	0.271553	3.36709	0.221858
0.336667	0.192107	1.91794	0.130904
0.0596296	0.905497	0.304212	0.662136
0.138148	0.67901	3.89032	0.60101
0.178148	0.48507	5.52484	0.477397
0.0996296	0.823893	1.21462	0.6499
0.218148	0.345377	4.40004	0.338063
0.298148	0.222067	2.38384	0.169534
0.0611111	0.902797	0.329171	0.661863
0.258148	0.264623	3.2768	0.20845
0.13963	0.670797	3.99858	0.597659
0.338148	0.193407	1.92167	0.119701
0.17963	0.477267	5.48277	0.477433
0.101111	0.822303	1.19156	0.649942
0.21963	0.336217	4.48203	0.320599
0.0625926	0.89984	0.369264	0.661471
0.29963	0.222043	2.47998	0.151916
0.25963	0.265853	3.28209	0.226542
0.141111	0.66401	4.33163	0.593352
0.181111	0.46696	5.52832	0.466841
0.33963	0.189263	1.85869	0.113282
0.102593	0.813837	1.41017	0.647231
0.0640741	0.897347	0.330856	0.661654
0.221111	0.340563	4.45903	0.321903
0.261111	0.261127	3.24882	0.215983
0.142593	0.65537	4.18998	0.590855
0.301111	0.21852	2.39157	0.15619
0.182593	0.46431	5.51312	0.463194
0.341111	0.188003	1.90835	0.0850422
0.104074	0.807773	1.44777	0.646089
0.0655556	0.894887	0.367012	0.661167
0.222593	0.332763	4.26892	0.323614
