p	(av_abs_m)	susceptibility	binder cumulant
0.06625	0.894419	0.368102	0.666542
0.1025	0.815324	1.52283	0.666052
0.03	0.945345	0.138175	0.666625
0.13875	0.376288	153.915	0.488754
0.175	0.0811147	18.435	0.0285787
0.21125	0.0520888	7.66063	-0.0119108
0.2475	0.0400731	4.35337	0.0489075
0.28375	0.0328867	3.02523	-0.0183196
0.0680625	0.891305	0.38838	0.666534
0.0318125	0.942941	0.146228	0.666622
0.104313	0.80877	1.73016	0.665958
0.140563	0.3243	149.817	0.429902
0.176813	0.0792982	17.1283	0.0188135
0.213063	0.0513801	7.3077	0.0196258
0.249313	0.0382002	4.20025	-0.0208161
0.285563	0.032569	3.00535	-0.00891102
0.069875	0.888357	0.42155	0.666522
0.033625	0.940902	0.153624	0.666619
0.106125	0.803314	1.98206	0.665845
0.142375	0.270621	128.029	0.352917
0.178625	0.0752178	15.3814	0.0171187
0.214875	0.0493758	6.81115	-0.0257663
0.251125	0.0386495	4.09871	0.0350774
0.287375	0.0327571	3.03408	0.0015248
0.0716875	0.885018	0.430257	0.666518
0.0354375	0.938463	0.160889	0.666617
0.107938	0.795952	2.35663	0.665683
0.144188	0.230643	109.366	0.277761
0.180438	0.0734226	15.0351	0.041971
0.216688	0.0491782	6.85881	0.00758456
0.252938	0.0388707	4.15158	0.0204208
0.289188	0.0319161	2.75875	0.0312034
0.0735	0.882056	0.458043	0.666507
0.03725	0.936285	0.164377	0.666616
0.10975	0.790479	2.38397	0.665648
0.146	0.215773	99.3851	0.260109
0.18225	0.072336	14.3051	0.0231746
0.2185	0.0482861	6.61206	-0.00645876
0.25475	0.0380534	4.09376	0.00911839
0.291	0.031828	2.81479	-0.00909329
0.0753125	0.878622	0.478434	0.666499
0.0390625	0.933875	0.180734	0.66661
0.111563	0.783291	2.6589	0.665516
0.147813	0.190969	86.1306	0.194369
0.184063	0.0719682	13.5771	0.0619764
0.220313	0.0473981	6.32377	0.00990428
0.256563	0.0381917	4.06124	-0.00668988
0.292813	0.0316934	2.7971	0.014936
0.077125	0.875274	0.523528	0.666481
0.040875	0.931448	0.1872	0.666608
0.113375	0.774142	3.46258	0.665145
0.149625	0.16763	67.4342	0.162877
0.185875	0.0697875	12.8	0.0578327
0.222125	0.0466272	6.22128	-0.0187278
0.258375	0.0373983	3.89253	0.0111173
0.294625	0.0314349	2.78149	-0.00261056
0.0426875	0.929107	0.188787	0.666607
0.0789375	0.872096	0.531469	0.666477
0.115188	0.765862	3.98817	0.664892
0.151438	0.157005	60.0605	0.158884
0.187688	0.0655306	11.6242	0.0616197
0.260188	0.0375493	3.93776	-0.000158199
0.223938	0.0454448	5.88467	-0.021028
0.296438	0.0317365	2.70647	0.0547583
0.0445	0.926709	0.199229	0.666604
0.08075	0.868337	0.578404	0.666459
0.117	0.755169	5.3335	0.664275
0.15325	0.14778	55.9588	0.112657
0.1895	0.0654446	12.1485	-0.00636446
0.262	0.0366384	3.71277	0.0043832
0.22575	0.045336	5.85415	-0.00365349
0.29825	0.0315061	2.67242	0.0326875
0.0463125	0.924108	0.210141	0.6666
0.0825625	0.864578	0.617157	0.666443
0.118813	0.745573	6.10207	0.663887
0.155063	0.137454	47.3826	0.121815
0.191313	0.0635644	10.8049	0.0365952
0.263813	0.0361253	3.65583	-0.0201402
0.227563	0.0449295	5.69878	-0.014242
0.300063	0.0306771	2.68949	-0.0204656
0.048125	0.921533	0.223945	0.666595
0.084375	0.860863	0.657797	0.666426
0.120625	0.733778	7.69807	0.663069
0.156875	0.12555	39.9631	0.0988198
0.193125	0.062642	10.9053	0.0155169
0.265625	0.0357788	3.57002	-0.0141596
0.229375	0.0442565	5.41932	0.0204161
0.301875	0.0303653	2.62029	-0.020913
0.0499375	0.903489	57.8941	0.66025
0.0861875	0.857099	0.709446	0.666405
0.122438	0.719081	11.741	0.661384
0.158688	0.12451	39.9324	0.0939787
0.194938	0.0613183	10.6194	0.0158423
0.267438	0.0356205	3.53367	0.00366025
0.231188	0.0447016	5.48782	0.0245196
0.303687	0.0302569	2.54565	0.0213478
0.05175	0.916496	0.251768	0.666585
0.088	0.853043	0.772212	0.66638
0.12425	0.702528	23.0989	0.658622
0.1605	0.110289	32.5999	0.0572584
0.19675	0.059783	9.88855	-0.00433375
0.26925	0.0354354	3.45007	0.015291
0.233	0.0428293	5.1487	0.00230264
0.3055	0.0302173	2.57102	-0.00859105
0.0535625	0.91418	0.25567	0.666584
0.0898125	0.8489	0.831879	0.666354
0.126063	0.686792	18.2805	0.658142
0.162313	0.110792	32.7573	0.0650101
0.198563	0.058417	9.46462	0.0167977
0.271063	0.0345134	3.33608	0.00431711
