p	(av_abs_m)	susceptibility	binder cumulant
0.0783333	0.873229	0.566114	0.666274
0.03	0.945432	0.137727	0.666585
0.126667	0.67977	22.6134	0.649692
0.175	0.11428	17.9746	0.0596898
0.271667	0.0479365	3.16276	0.0262754
0.223333	0.0659582	6.13667	0.0131697
0.0317901	0.943035	0.147409	0.666578
0.0801235	0.869663	0.576572	0.666264
0.128457	0.664979	21.2521	0.648386
0.17679	0.109872	17.0226	0.0271003
0.225123	0.0632366	5.65839	0.0252811
0.273457	0.0492584	3.4439	0.0186574
0.0335802	0.940939	0.150285	0.666576
0.0819136	0.865995	0.627617	0.666224
0.130247	0.635586	29.9841	0.639451
0.17858	0.107281	16.1025	0.0401406
0.226914	0.0623987	5.53823	0.0215693
0.275247	0.0479566	3.32825	-0.0152653
0.0353704	0.938508	0.161849	0.666569
0.0837037	0.862449	0.653396	0.666202
0.132037	0.592752	53.0509	0.619138
0.18037	0.102946	14.6903	0.0613167
0.228704	0.0620192	5.41299	0.00906753
0.277037	0.0471718	3.20503	0.00175726
0.0371605	0.936372	0.167171	0.666565
0.0854938	0.858479	0.681866	0.666177
0.133827	0.572636	55.5894	0.612945
0.18216	0.101446	14.3064	0.0435077
0.230494	0.061735	5.49777	-0.000317384
0.278827	0.0477186	3.26229	0.00717219
0.0389506	0.933947	0.182168	0.666555
0.087284	0.854573	0.716507	0.666148
0.135617	0.514551	77.4695	0.579089
0.183951	0.0995706	13.4463	0.0738464
0.232284	0.0603477	5.22951	0.0208521
0.280617	0.0468701	3.07103	0.0209645
0.0407407	0.931704	0.185813	0.666553
0.0890741	0.850763	0.787773	0.666093
0.137407	0.46671	88.4716	0.543129
0.185741	0.0964296	12.4436	0.0644715
0.234074	0.0612093	5.26998	0.0325797
0.282407	0.0465686	3.0828	0.0169952
0.0425309	0.929366	0.197291	0.666545
0.0908642	0.846099	0.856909	0.666037
0.139198	0.426592	90.745	0.515318
0.187531	0.0970754	12.8644	0.0504259
0.235864	0.0582632	5.00622	-0.056017
0.284198	0.0456461	2.885	0.0511182
0.044321	0.927035	0.203384	0.666541
0.0926543	0.84204	0.929682	0.665978
0.140988	0.391953	90.939	0.479783
0.189321	0.0937091	12.5162	0.0497365
0.237654	0.0579811	4.82275	0.0145156
0.285988	0.0455261	3.01841	-0.00197541
0.0461111	0.924637	0.21076	0.666536
0.0944444	0.837961	0.998247	0.66592
0.142778	0.344051	87.8369	0.425716
0.191111	0.0901098	11.2075	0.0424809
0.239444	0.0578029	4.63862	0.00705433
0.287778	0.0455834	2.93512	0.0173577
0.0479012	0.921589	0.231352	0.666522
0.0962346	0.832179	1.17364	0.665782
0.144568	0.334256	82.9978	0.42569
0.192901	0.0879832	10.5248	0.0470825
0.241235	0.0575874	4.76023	-0.0089825
0.289568	0.0449997	2.90236	-0.0102769
0.0496914	0.919452	0.236584	0.666518
0.0980247	0.827648	1.15885	0.66578
0.146358	0.287398	78.4485	0.346481
0.194691	0.0851715	9.97516	0.040987
0.243025	0.0568568	4.65269	0.0175096
0.0514815	0.916952	0.24393	0.666512
0.291358	0.0448902	2.83219	0.01559
0.0998148	0.823038	1.31574	0.665652
0.148148	0.256225	66.0876	0.304288
0.196481	0.0824256	9.68237	0.0219476
0.0532716	0.914302	0.259947	0.666501
0.244815	0.0564382	4.40268	0.0342797
0.101605	0.817872	1.4563	0.665534
0.293148	0.0448485	2.84277	0.00295759
0.149938	0.241043	60.6368	0.287888
0.198272	0.081859	9.47138	0.0144083
0.0550617	0.911732	0.275659	0.66649
0.246605	0.0558208	4.44722	0.000907275
0.103395	0.811868	1.65577	0.665363
0.294938	0.0440786	2.75547	-0.0254342
0.151728	0.225869	55.0456	0.267875
0.200062	0.0817794	8.98697	0.0520858
0.0568519	0.909053	0.28031	0.666487
0.105185	0.805999	1.85391	0.665199
0.248395	0.0535672	4.03777	0.0217504
0.296728	0.0441715	2.6674	0.0359761
0.153519	0.20403	46.391	0.237853
0.201852	0.0792429	9.14304	-0.0174643
0.058642	0.906371	0.29552	0.666475
0.106975	0.800181	2.02654	0.665036
0.250185	0.054713	4.19823	0.00132568
0.298519	0.0432789	2.65896	0.0171372
0.155309	0.187384	43.4134	0.174482
0.203642	0.0773522	8.57075	0.00333542
0.0604321	0.903723	0.319772	0.666459
0.108765	0.793977	2.3251	0.664788
0.251975	0.0538955	4.1883	-0.0153934
0.300309	0.0427232	2.68017	-0.0417095
0.157099	0.175134	37.9212	0.148467
0.205432	0.076503	8.46282	-0.00654879
0.0622222	0.901084	0.341363	0.666443
0.110556	0.785852	2.66848	0.664481
0.253765	0.0536162	3.90223	0.046201
0.302099	0.0429302	2.6671	0.00766993
0.158889	0.168436	35.9447	0.149007
0.207222	0.0738314	7.7198	-0.0180349
0.0640123	0.897894	0.35075	0.666436
0.112346	0.778271	3.55266	0.663876
0.255556	0.0527243	4.0433	-0.000945872
0.303889	0.0421933	2.53728	0.0100029
0.160679	0.158506	31.7143	0.134343
0.0658025	0.895224	0.360034	0.666428
0.209012	0.0730525	7.52452	0.0137868
0.114136	0.770506	4.00741	0.663423
0.257346	0.0521744	3.88414	-0.0024898
0.305679	0.0414149	2.47668	-0.00793919
0.162469	0.150777	29.0436	0.133083
0.0675926	0.892407	0.375935	0.666416
0.210802	0.072773	7.3474	0.0401179
0.115926	0.762835	4.06234	0.663232
0.259136	0.0518806	3.83295	0.0107194
0.307469	0.0419176	2.49371	0.0253297
0.164259	0.143229	27.5528	0.0941494
0.0693827	0.889318	0.408204	0.666393
0.212593	0.0716787	7.26551	0.0277263
0.117716	0.753831	5.14065	0.662396
0.260926	0.0516035	3.76935	0.00253704
0.166049	0.139095	25.0927	0.0953415
0.309259	0.0413234	2.43305	-0.0131565
0.0711728	0.885747	0.440251	0.666369
0.214383	0.0711546	6.84247	0.0583221
0.119506	0.740778	6.44852	0.661173
0.262716	0.0521363	3.78931	0.040098
0.16784	0.136624	24.1715	0.118669
0.072963	0.882821	0.452538	0.666359
0.311049	0.0423035	2.51169	0.0174786
0.216173	0.0681307	6.55555	0.00631788
0.121296	0.732164	6.76479	0.660783
0.264506	0.0506437	3.69754	0.00738751
0.0747531	0.879497	0.478508	0.666339
0.16963	0.126115	21.2924	0.0812815
0.31284	0.0411555	2.46736	-0.0158033
0.217963	0.0675869	6.44585	0.0365543
0.123086	0.708036	16.9139	0.65453
0.266296	0.0495877	3.40697	0.0524906
0.0765432	0.876576	0.50692	0.666318
0.17142	0.123058	19.8712	0.0888407
0.31463	0.0412485	2.46304	0.000835988
0.219753	0.0673533	6.28458	0.0460594
0.124877	0.699193	13.8361	0.655363
0.268086	0.0496565	3.47018	0.0381339
0.17321	0.116862	18.8394	0.0563156
0.31642	0.0409072	2.36671	-0.0128801
0.221543	0.0654058	6.04177	0.00993998
0.269877	0.0496213	3.34599	0.0422064
0.31821	0.0407675	2.29941	0.0196632
