p	(av_abs_m)	susceptibility	binder cumulant
0.03	0.888617	0.414268	0.666388
0.0783333	0.760794	4.64587	0.66286
0.126667	0.15552	31.5724	0.130012
0.175	0.074221	7.73551	0.0225426
0.271667	0.0433902	2.6867	-0.0093111
0.223333	0.0532098	4.02821	-0.00475561
0.0317901	0.885945	0.427836	0.666378
0.0801235	0.753055	5.04719	0.662356
0.128457	0.148934	28.6556	0.127419
0.17679	0.0721013	7.31347	0.0250478
0.225123	0.052385	3.95563	-0.00553282
0.273457	0.0425563	2.59579	-0.0197616
0.0335802	0.882617	0.450749	0.66636
0.0819136	0.740315	7.05418	0.660778
0.130247	0.144013	26.6577	0.136811
0.17858	0.0716678	7.2706	0.0121411
0.226914	0.0529618	3.77467	0.0394489
0.275247	0.0425888	2.60214	0.00299316
0.0353704	0.879876	0.468905	0.666346
0.0837037	0.728362	8.71196	0.65928
0.132037	0.137456	25.3125	0.094783
0.18037	0.0699442	6.93982	-0.00227171
0.228704	0.0513963	3.78476	0.00522747
0.277037	0.0417627	2.4793	-0.00941802
0.0371605	0.87652	0.484741	0.666332
0.0854938	0.71388	11.6907	0.657128
0.133827	0.127322	22.2446	0.071046
0.18216	0.0697429	6.65578	0.0219396
0.230494	0.0520104	3.73851	0.0436219
0.278827	0.0419749	2.45105	0.0185486
0.0389506	0.873019	0.522061	0.666304
0.087284	0.702189	13.2331	0.655373
0.135617	0.122815	20.5113	0.0583172
0.183951	0.0680581	6.61248	-0.0114353
0.232284	0.0501166	3.48657	0.0399937
0.280617	0.0423568	2.55304	-0.00851349
0.0407407	0.869715	0.544211	0.666286
0.0890741	0.69057	14.1102	0.654277
0.137407	0.120645	19.6078	0.0664643
0.185741	0.0665562	6.43385	0.00808738
0.234074	0.0505853	3.56562	0.0356371
0.282407	0.0410294	2.39327	-0.00141216
0.0425309	0.866552	0.609418	0.666237
0.0908642	0.663435	25.395	0.646121
0.139198	0.119486	18.8418	0.0774418
0.187531	0.0665088	6.32377	0.0178088
0.235864	0.0501955	3.56342	0.0197601
0.284198	0.0410818	2.33231	0.034303
0.044321	0.862961	0.66168	0.666197
0.0926543	0.627504	44.5326	0.631865
0.140988	0.113828	17.3081	0.0973266
0.189321	0.0663829	6.03184	0.0449487
0.237654	0.0497296	3.45619	0.0189144
0.285988	0.0410336	2.39547	0.0182322
0.0461111	0.859376	0.684417	0.666177
0.0944444	0.609142	48.5048	0.626937
0.142778	0.109787	16.1605	0.0673474
0.191111	0.0644624	5.84075	-0.00405116
0.239444	0.0488082	3.39628	0.0263608
0.287778	0.0407525	2.33411	0.0196806
0.0479012	0.85603	0.731432	0.66614
0.0962346	0.560993	63.4394	0.603488
0.144568	0.1056	15.6068	0.0232134
0.192901	0.0632418	5.83567	-0.0071111
0.241235	0.0491307	3.29561	0.0540615
0.0496914	0.852296	0.804825	0.666084
0.289568	0.0404134	2.31828	0.00492931
0.0980247	0.532559	76.4303	0.58773
0.146358	0.102015	14.596	0.0362087
0.194691	0.063495	5.73269	0.00584676
0.243025	0.0486021	3.30652	0.0231868
0.0514815	0.848146	0.831583	0.666059
0.291358	0.0396102	2.2293	0.00175773
0.0998148	0.474778	90.2073	0.546463
0.148148	0.100315	13.8817	0.031414
0.196481	0.0616464	5.22739	0.0338024
0.0532716	0.843543	0.874054	0.66602
0.244815	0.047623	3.27706	-0.00938751
0.293148	0.0401061	2.28169	-0.00588925
0.101605	0.441087	91.1833	0.524328
0.149938	0.0968176	13.3233	0.0192537
0.198272	0.0608454	5.15378	0.0262579
0.0550617	0.839922	0.9962	0.665926
0.246605	0.0468691	3.09472	0.0262551
0.103395	0.415357	88.6891	0.504783
0.294938	0.0402448	2.24866	0.0197574
0.151728	0.0940474	12.4048	0.0335635
0.200062	0.0607454	5.10068	0.0233784
0.0568519	0.835083	1.0547	0.665873
0.248395	0.0470752	3.16066	0.0191967
0.105185	0.376993	91.524	0.465516
0.296728	0.0396594	2.23041	-0.00245596
0.153519	0.093501	12.2683	0.0344907
0.201852	0.0609618	5.11516	0.042272
0.058642	0.83055	1.15952	0.665786
0.250185	0.0463189	3.118	0.00401069
0.106975	0.341944	86.1672	0.428798
0.298519	0.0392603	2.18285	0.0168199
0.155309	0.0908133	11.3012	0.0464553
0.203642	0.0591709	4.96396	0.0202596
0.0604321	0.825935	1.29563	0.665677
0.108765	0.296682	79.3515	0.363101
0.251975	0.0464373	3.04317	-0.00733111
0.300309	0.0394664	2.20259	-0.00858815
0.157099	0.0890819	10.9068	0.0396692
0.205432	0.0583296	4.86008	0.00689975
0.0622222	0.820937	1.34743	0.665623
0.110556	0.27419	69.9228	0.3344
0.253765	0.0461718	3.06527	-0.0463639
0.302099	0.0388736	2.14351	0.00218852
0.158889	0.0859202	10.3672	0.0245457
0.207222	0.0585472	4.7903	0.0167365
0.0640123	0.816626	1.47676	0.665513
0.112346	0.257547	66.2291	0.310709
0.255556	0.0457614	2.91033	0.0209701
0.303889	0.0388776	2.09498	0.055172
0.160679	0.0854915	10.1752	0.0493935
0.209012	0.058519	4.55029	0.0554421
0.0658025	0.810147	1.72561	0.665319
