p	(av_abs_m)	susceptibility	binder cumulant
0.03	0.888887	0.423569	0.660487
0.11	0.63638	4.49412	0.581257
0.15	0.457257	5.48536	0.457521
0.07	0.799693	1.65575	0.64383
0.27	0.218793	2.43093	0.149799
0.31	0.19176	1.90684	0.113212
0.19	0.332503	4.38743	0.314602
0.23	0.262137	3.19007	0.212548
0.111481	0.625563	4.74358	0.575478
0.0314815	0.88633	0.438226	0.660234
0.151481	0.44355	5.46212	0.442634
0.0714815	0.792587	1.77152	0.641633
0.191481	0.329317	4.38669	0.305773
0.271481	0.219063	2.48868	0.135903
0.231481	0.26238	3.14245	0.223686
0.311481	0.19127	1.90919	0.107867
0.112963	0.619813	4.78948	0.572578
0.152963	0.44282	5.34664	0.443348
0.032963	0.884163	0.462153	0.660004
0.192963	0.324803	4.20086	0.310048
0.232963	0.25362	3.03066	0.196964
0.072963	0.789507	1.87671	0.640872
0.272963	0.216933	2.3479	0.151959
0.312963	0.190457	1.88466	0.113558
0.114444	0.615807	4.76843	0.571928
0.0344444	0.880173	0.47445	0.659708
0.154444	0.436957	5.23851	0.439594
0.0744444	0.786047	1.78274	0.641168
0.234444	0.258277	3.06082	0.228534
0.194444	0.32097	4.25842	0.301089
0.274444	0.21636	2.36666	0.149935
0.314444	0.189047	1.87679	0.110179
0.115926	0.61434	4.92333	0.57015
0.0359259	0.87907	0.49504	0.659393
0.0759259	0.78079	1.98177	0.638639
0.155926	0.432317	5.42145	0.42975
0.235926	0.256093	3.11414	0.194984
0.195926	0.320743	4.10787	0.307662
0.275926	0.218363	2.3871	0.154096
0.315926	0.19106	1.86125	0.131753
0.0774074	0.773663	2.12058	0.636613
0.0374074	0.87563	0.549297	0.658826
0.117407	0.601793	5.03241	0.562268
0.237407	0.250437	3.03738	0.182576
0.197407	0.314657	4.11611	0.289622
0.157407	0.428163	5.28105	0.429719
0.277407	0.21598	2.36101	0.156055
0.317407	0.189243	1.84766	0.106294
0.0788889	0.77231	2.04607	0.637072
0.0388889	0.874693	0.580571	0.658607
0.118889	0.5938	5.02741	0.556279
0.238889	0.25254	2.97654	0.203892
0.198889	0.31456	4.03697	0.294211
0.158889	0.421993	5.31415	0.421913
0.278889	0.213667	2.35162	0.132785
0.318889	0.18743	1.86202	0.103532
0.0803704	0.764997	2.31087	0.634084
0.0403704	0.87168	0.590851	0.658233
0.24037	0.251477	3.00297	0.208968
0.20037	0.309337	3.96512	0.289843
0.12037	0.587243	4.98883	0.554548
0.16037	0.42026	5.33391	0.418589
0.28037	0.21253	2.34065	0.136286
0.32037	0.1879	1.86303	0.111949
0.0818519	0.760997	2.41388	0.632742
0.241852	0.244297	2.92112	0.18182
0.201852	0.309443	3.96969	0.28973
0.0418519	0.868013	0.617152	0.657861
0.121852	0.579767	5.13197	0.54839
0.161852	0.41249	5.0715	0.418012
0.281852	0.211807	2.28911	0.134978
0.0833333	0.755713	2.35924	0.631978
0.321852	0.183433	1.80162	0.0943122
0.243333	0.242317	2.83998	0.184065
0.203333	0.300633	3.84455	0.275387
0.0433333	0.86518	0.619623	0.65773
0.123333	0.569107	5.18427	0.545483
0.0848148	0.749827	2.5259	0.629583
0.163333	0.404037	5.01366	0.409768
0.283333	0.208607	2.26051	0.127405
0.323333	0.185137	1.81991	0.103999
0.244815	0.244673	2.78174	0.207407
0.204815	0.3019	3.94831	0.271224
0.0448148	0.863573	0.605683	0.657651
0.124815	0.564823	5.39527	0.538647
0.0862963	0.744123	2.64792	0.627758
0.164815	0.40166	5.01862	0.405145
0.284815	0.206047	2.21753	0.118819
0.246296	0.24668	2.8925	0.190531
0.324815	0.183497	1.77564	0.0967256
0.206296	0.297	3.88194	0.260367
0.0462963	0.85905	0.68281	0.656721
0.126296	0.559417	5.35261	0.536437
0.0877778	0.733103	3.01945	0.622251
0.166296	0.393083	4.98545	0.397239
