p	(av_abs_m)	susceptibility	binder cumulant
0.03	0.428767	27.1854	0.478585
0.114	0.131818	5.79567	0.0859239
0.198	0.087159	2.66722	0.0299124
0.282	0.0697126	1.73759	0.0128665
0.366	0.058464	1.21463	0.00894826
0.032625	0.399236	26.8988	0.450678
0.116625	0.131307	5.78033	0.0706861
0.200625	0.0870989	2.72198	-0.000593902
0.284625	0.0700403	1.69559	0.0346125
0.368625	0.0578822	1.22376	-0.0283797
0.03525	0.378799	26.3513	0.428004
0.11925	0.12775	5.52237	0.075369
0.20325	0.0848205	2.57927	-0.018176
0.28725	0.0686189	1.69819	-0.0157579
0.37125	0.0583795	1.25871	-0.0479678
0.037875	0.355449	24.9787	0.403123
0.121875	0.125793	5.30696	0.0787955
0.205875	0.0875264	2.69088	0.010989
0.289875	0.0673389	1.64597	0.02223
0.373875	0.057591	1.19988	-0.0122397
0.0405	0.340437	24.0804	0.383818
0.1245	0.122653	5.30435	0.0362174
0.2085	0.0840595	2.48344	0.0114465
0.2925	0.0677696	1.59563	0.0285867
0.3765	0.0577658	1.18646	0.0181269
0.043125	0.317825	22.7185	0.350109
0.127125	0.121108	4.99699	0.0492252
0.211125	0.0842336	2.60572	-0.0210833
0.295125	0.0674592	1.59421	0.00364189
0.379125	0.0573504	1.14736	0.0280117
0.04575	0.304777	22.0217	0.335397
0.12975	0.119779	4.80729	0.0627134
0.21375	0.0824346	2.42204	-0.00272355
0.29775	0.0674163	1.58381	0.0467607
0.38175	0.0576429	1.19445	-0.000420406
0.048375	0.286972	20.7061	0.306365
0.132375	0.117553	4.92211	0.0138907
0.216375	0.0837952	2.43978	0.0279961
0.300375	0.0664397	1.55977	0.0121475
0.384375	0.057799	1.14571	0.0529184
0.051	0.27758	19.1175	0.305042
0.135	0.115327	4.64364	0.0533376
0.219	0.0823091	2.35474	0.0334593
0.303	0.0655674	1.53587	0.0196228
0.387	0.0570042	1.17483	-0.0099384
0.053625	0.258616	17.9515	0.263605
0.137625	0.113421	4.46606	0.0622253
0.221625	0.0798074	2.31948	-0.0191284
0.305625	0.0660019	1.53854	0.019371
0.389625	0.0564083	1.15213	-0.00472713
0.05625	0.249053	17.0886	0.253381
0.14025	0.110817	4.31802	0.0270557
0.22425	0.0807066	2.2364	0.0488638
0.30825	0.0651386	1.47113	0.00774792
0.39225	0.0564435	1.11091	0.00694397
0.058875	0.237924	15.5083	0.245403
0.142875	0.109752	4.19328	0.0518645
0.226875	0.0804973	2.2639	0.0145891
0.310875	0.0656538	1.52971	0.00832975
0.0615	0.226296	14.8835	0.209263
0.394875	0.0559354	1.10292	0.0113929
0.1455	0.109124	4.2478	0.0131379
0.2295	0.0820653	2.29741	0.0724402
0.3135	0.0642925	1.48339	0.00817822
0.064125	0.217678	14.1931	0.196579
0.3975	0.0556019	1.13248	0.014699
0.148125	0.106995	4.02308	0.0299492
0.232125	0.0792691	2.17678	0.0372838
0.316125	0.0644358	1.43986	0.0397843
0.06675	0.210385	13.4121	0.186096
0.400125	0.055657	1.09026	0.0112358
0.15075	0.107099	3.87578	0.0614609
0.23475	0.0780512	2.21763	0.000774267
0.31875	0.0636301	1.46286	0.0126451
0.069375	0.202419	12.8361	0.171679
0.40275	0.053792	1.02941	-0.00354002
0.153375	0.104076	3.76513	0.027938
0.237375	0.0785933	2.18244	0.0103643
0.072	0.196306	11.8486	0.16429
0.321375	0.0638714	1.43606	0.0410108
0.405375	0.0553101	1.07433	0.0384665
0.156	0.10398	3.68583	0.0464396
0.24	0.0761926	1.99093	0.0316939
0.074625	0.188694	11.2511	0.143867
0.324	0.0635744	1.47834	-0.0142007
0.408	0.0552032	1.10327	-0.0191347
0.158625	0.101364	3.56714	0.0256327
0.242625	0.0761728	2.04416	0.0202945
0.07725	0.185604	10.8109	0.130421
0.326625	0.062793	1.45565	-0.0375642
0.410625	0.0534976	1.03513	-0.0104658
0.16125	0.0998566	3.37072	0.0464797
0.24525	0.0759322	2.09396	0.000103009
0.079875	0.178703	10.0186	0.144466
0.32925	0.0630432	1.426	-0.00260891
0.41325	0.0557677	1.04692	0.0313456
0.163875	0.100452	3.58998	0.0109628
0.247875	0.075497	2.03991	-0.0116807
0.0825	0.173327	9.4047	0.14891
0.331875	0.0619827	1.35964	0.0257011
0.1665	0.0975814	3.3388	0.0304963
0.415875	0.0538598	1.04011	-0.0202508
0.2505	0.0748115	1.93794	0.0309051
0.085125	0.169613	9.17204	0.130753
0.3345	0.062551	1.39463	0.0187161
0.169125	0.0982368	3.4087	0.0285769
0.4185	0.0536205	1.04751	-0.0049451
0.253125	0.0749062	1.90995	0.0414516
0.08775	0.162829	8.67471	0.104498
0.337125	0.0621658	1.36625	0.00986211
0.17175	0.0977875	3.36956	0.00871783
0.421125	0.0544909	1.0732	-0.0168763
0.090375	0.160156	8.68687	0.0886273
0.25575	0.0746106	1.94629	0.0295499
0.33975	0.0613549	1.3603	-0.00465104
0.174375	0.0961395	3.20968	0.0156525
0.42375	0.0546886	1.05183	0.0220438
0.093	0.15551	8.04288	0.1024
0.258375	0.0730669	1.91341	0.00937915
0.342375	0.0612134	1.32112	0.00676184
0.177	0.0955686	3.23355	0.00945353
0.426375	0.0540224	1.00538	0.0174158
0.095625	0.147515	7.13818	0.0921786
0.261	0.0729165	1.876	0.0195147
0.345	0.0608307	1.33236	-0.0342144
0.179625	0.0941805	3.07978	0.0436291
0.429	0.0539462	1.03084	0.0168906
0.09825	0.149325	7.39156	0.104427
0.263625	0.0727853	1.90883	-0.00154617
0.347625	0.0612109	1.27976	0.0460241
0.18225	0.0922061	3.07	0.0246814
0.100875	0.142794	6.91302	0.096184
0.431625	0.0529882	1.02153	-0.0194717
0.26625	0.0725101	1.82877	0.034034
0.35025	0.0608576	1.33081	-0.0134848
0.184875	0.0911194	2.92183	0.0159528
0.1035	0.142814	6.80199	0.0715025
0.43425	0.0526336	0.960413	0.021941
0.268875	0.0704947	1.84636	-0.0587644
0.1875	0.0898566	2.85937	0.0217215
0.352875	0.0607923	1.24738	0.0518399
0.106125	0.140449	6.50512	0.0914904
0.436875	0.0524691	0.991354	0.0111813
0.2715	0.0708051	1.79766	0.00318417
0.190125	0.0909952	2.86483	0.0256717
0.3555	0.0595789	1.2635	0.0129703
0.10875	0.137084	6.29535	0.0738901
0.4395	0.0525626	0.998474	0.0125201
0.274125	0.0720563	1.77703	0.0272859
0.19275	0.0878586	2.74404	-0.0025364
0.358125	0.0589638	1.22376	0.0252605
0.111375	0.132611	6.09296	0.0426463
0.442125	0.052208	0.976545	0.00147282
0.27675	0.0706534	1.75374	0.0306462
0.195375	0.0893139	2.77855	0.0170358
0.36075	0.0592646	1.19904	0.0261329
