p	(av_abs_m)	susceptibility	binder cumulant
0.03	0.7907	2.37175	0.659637
0.114	0.193858	11.4442	0.170122
0.198	0.101751	3.59271	0.060847
0.282	0.0752416	1.9982	0.0361217
0.366	0.0617939	1.36159	0.00271929
0.032625	0.7823	2.62455	0.658938
0.116625	0.182687	10.7231	0.131626
0.200625	0.100198	3.42025	0.0305861
0.284625	0.0747731	1.99471	-0.00531859
0.368625	0.0614099	1.35028	-0.00849911
0.03525	0.769758	4.14493	0.656221
0.11925	0.18065	10.3694	0.139137
0.20325	0.101052	3.49034	0.0492466
0.28725	0.0748179	1.91161	0.0340596
0.37125	0.0623731	1.3545	0.0219906
0.037875	0.757099	4.67408	0.653889
0.121875	0.175496	9.72914	0.138228
0.205875	0.0980109	3.36742	0.0430309
0.289875	0.0735501	1.93246	0.0113735
0.373875	0.0614035	1.31962	0.0404268
0.0405	0.743713	6.06053	0.650637
0.1245	0.172614	9.39053	0.149347
0.2085	0.0961894	3.29353	0.0226675
0.2925	0.0737875	1.88249	0.0405259
0.3765	0.0618266	1.32402	0.0548006
0.043125	0.730262	6.56382	0.64846
0.127125	0.165765	9.13566	0.105025
0.211125	0.0947558	3.07866	0.0472633
0.295125	0.0733466	1.86145	0.05225
0.379125	0.0587078	1.27577	-0.0233855
0.04575	0.710449	8.90677	0.642143
0.12975	0.164268	8.5137	0.120199
0.21375	0.0946464	2.94863	0.0735945
0.29775	0.0724333	1.86707	0.0171738
0.38175	0.0593875	1.26692	0.00549987
0.048375	0.697305	9.52117	0.639678
0.132375	0.158517	8.22812	0.106364
0.216375	0.0941862	3.16675	0.019377
0.300375	0.071081	1.76235	0.0453791
0.384375	0.0605171	1.34635	-0.0388394
0.051	0.674054	12.3195	0.631647
0.135	0.154665	7.84889	0.102551
0.219	0.0926451	3.0624	-0.00526969
0.303	0.0717114	1.85543	-0.0326168
0.387	0.0597594	1.24994	0.0176248
0.053625	0.645511	16.7734	0.61757
0.137625	0.152744	7.34313	0.126676
0.221625	0.0940198	3.08687	0.0322014
0.305625	0.0703674	1.78404	-0.0336929
0.05625	0.622016	18.007	0.609628
0.389625	0.059984	1.27863	0.0151875
0.14025	0.146847	7.42516	0.066876
0.22425	0.0930573	2.96773	0.0553308
0.30825	0.070119	1.81202	-0.00188155
0.058875	0.596808	20.0105	0.597636
0.39225	0.0601843	1.2505	0.0283584
0.142875	0.141773	6.64556	0.0757099
0.226875	0.0887315	2.84855	-0.00241217
0.0615	0.561935	22.9055	0.578757
0.310875	0.0688858	1.66334	0.0104749
0.394875	0.058496	1.21781	0.0194578
0.1455	0.138372	6.58522	0.0524533
0.2295	0.0902701	2.79515	0.0553181
0.064125	0.525029	26.0286	0.554471
0.3135	0.0685619	1.65679	0.0430645
0.3975	0.0573683	1.15299	0.0478482
0.148125	0.138683	6.39894	0.0821446
0.232125	0.0881747	2.73765	0.0162944
0.06675	0.495889	27.4953	0.533521
0.316125	0.0693805	1.68134	0.0564657
0.400125	0.0592346	1.21881	0.0320784
0.15075	0.134833	6.15236	0.0521115
0.23475	0.0880608	2.6804	0.0327072
0.069375	0.474877	26.4187	0.522018
0.31875	0.0692333	1.668	0.00697471
0.40275	0.0584922	1.17565	0.024416
0.153375	0.132262	5.8184	0.0753258
0.072	0.444554	27.991	0.492836
0.237375	0.0866157	2.56931	0.0276582
0.321375	0.0681171	1.63508	0.0256868
0.156	0.129679	5.48788	0.0818219
0.405375	0.057495	1.17272	0.00592813
0.074625	0.422086	26.6339	0.47812
0.24	0.0844333	2.49481	0.0208846
0.324	0.0679366	1.63459	0.0204095
0.158625	0.129334	5.55327	0.0893809
0.408	0.0577222	1.17668	0.0165876
0.07725	0.396666	25.8833	0.453727
0.242625	0.0852922	2.6042	0.0365967
0.326625	0.0675354	1.65339	0.0129042
0.16125	0.12383	5.36944	0.0277467
0.410625	0.0581773	1.18614	0.00498125
0.079875	0.365935	25.0286	0.41864
0.24525	0.0867968	2.518	0.0621281
0.32925	0.0670733	1.57272	0.0411582
0.163875	0.122363	5.23932	0.0652911
0.41325	0.0570445	1.13108	0.0215411
0.0825	0.346731	24.4173	0.394789
0.247875	0.0834682	2.4354	0.0344495
0.331875	0.0661555	1.52392	0.0360054
0.1665	0.120159	5.06036	0.0307267
0.085125	0.320909	22.595	0.365743
0.415875	0.0567974	1.15233	0.0316125
0.2505	0.0817472	2.34646	0.018564
0.169125	0.116723	4.69194	0.0600398
0.3345	0.0665901	1.59125	0.00449287
0.08775	0.305281	21.7881	0.336402
0.4185	0.0575878	1.17084	0.0294221
0.253125	0.0834726	2.34063	0.0534945
0.17175	0.11614	4.60163	0.0640965
0.337125	0.065751	1.51458	0.0159352
0.090375	0.288879	19.7906	0.323747
0.421125	0.0562317	1.1202	0.00576107
0.25575	0.0825766	2.36681	0.0261069
0.174375	0.115023	4.47477	0.0552536
0.33975	0.0651469	1.50629	-0.00357854
0.093	0.277592	19.4998	0.300795
0.42375	0.0566163	1.11982	0.0265934
0.258375	0.0806368	2.28312	0.0297192
0.177	0.113404	4.44296	0.0280427
0.095625	0.251935	17.0734	0.256414
0.342375	0.0645939	1.46216	0.00139494
0.426375	0.055136	1.09796	0.0031513
0.261	0.0804915	2.21009	0.0605209
0.179625	0.113174	4.33907	0.0807934
0.09825	0.241784	16.7677	0.231762
0.345	0.06496	1.54403	-0.0349358
0.429	0.0544595	1.12743	-0.0646881
0.263625	0.0795245	2.24792	0.0301068
0.18225	0.111251	4.23465	0.0455517
0.100875	0.233957	15.6029	0.222791
0.347625	0.0627072	1.41635	0.0192767
0.431625	0.0558957	1.08928	0.00292374
0.26625	0.0789293	2.16923	0.0356642
0.184875	0.109623	4.16832	0.0333763
0.1035	0.228912	15.1357	0.22714
0.35025	0.0650925	1.49495	-0.0158647
0.268875	0.0788845	2.16441	0.0423957
0.43425	0.0560442	1.09999	-5.98683e-05
0.1875	0.106741	3.99128	0.0300444
0.106125	0.219467	14.2714	0.195826
0.352875	0.063753	1.44559	0.011902
0.2715	0.0785229	2.22482	-0.0234878
0.436875	0.0550893	1.0742	0.028578
0.10875	0.208646	12.9535	0.177459
0.190125	0.105821	3.92847	0.0323743
0.3555	0.062937	1.4145	-0.0126626
0.274125	0.0779744	2.10366	0.0183417
0.4395	0.0553286	1.10379	0.0130641
0.111375	0.197897	12.2556	0.163558
0.19275	0.102438	3.71034	0.0344755
0.358125	0.0627789	1.42234	0.0190181
0.27675	0.0770003	2.06188	0.0326859
0.442125	0.0541555	1.05568	-0.0074503
0.195375	0.10276	3.70264	0.00071279
0.36075	0.0622381	1.37289	-0.0116982
0.279375	0.0761344	2.04126	0.0194225
0.44475	0.0551872	1.08173	-0.0174202
0.363375	0.0623565	1.37511	0.015114
0.447375	0.0553997	1.05831	0.0357755
