p	(av_abs_m)	susceptibility	binder cumulant
0.03	0.926733	0.168243	0.666251
0.114	0.795299	1.75216	0.661781
0.198	0.235501	15.3467	0.249427
0.282	0.109754	4.11211	0.0862941
0.366	0.0785875	2.15903	0.031685
0.116625	0.789172	1.6681	0.661704
0.032625	0.923874	0.181913	0.666215
0.200625	0.228869	15.0825	0.228101
0.284625	0.108226	4.00207	0.0394197
0.368625	0.0770035	2.15239	-0.00755885
0.03525	0.920419	0.184972	0.666204
0.11925	0.782118	2.12486	0.660639
0.20325	0.222113	13.817	0.234386
0.28725	0.108798	4.02812	0.0596228
0.37125	0.0773587	2.13683	0.0201748
0.037875	0.917326	0.194694	0.666177
0.121875	0.774655	1.97626	0.66046
0.205875	0.210556	12.7247	0.211454
0.289875	0.10471	3.74576	0.0412965
0.373875	0.075799	2.07037	0.00328713
0.0405	0.914717	0.208261	0.66614
0.1245	0.765811	2.64213	0.658951
0.2085	0.206776	12.6776	0.196498
0.2925	0.103775	3.70421	0.0547328
0.3765	0.0764013	2.01135	0.036383
0.043125	0.911189	0.223077	0.666098
0.127125	0.757078	2.89025	0.657938
0.211125	0.194307	11.7483	0.167107
0.295125	0.102442	3.5484	0.0561144
0.379125	0.0740269	1.92904	0.0338538
0.04575	0.908861	0.224481	0.666092
0.12975	0.744938	4.07945	0.655052
0.21375	0.187949	10.7662	0.162822
0.29775	0.10209	3.51251	0.0713902
0.38175	0.0750413	2.00568	0.000679644
0.048375	0.90516	0.236285	0.666056
0.132375	0.735234	4.7923	0.653307
0.216375	0.186553	10.4266	0.170116
0.300375	0.100616	3.55157	0.000982381
0.384375	0.0737011	1.89153	0.0360633
0.051	0.901881	0.254506	0.666007
0.135	0.722482	6.06684	0.650249
0.219	0.182595	10.4151	0.1547
0.303	0.0988614	3.34553	0.0462561
0.387	0.0740768	1.90674	0.0398202
0.053625	0.899162	0.263725	0.665978
0.137625	0.711876	6.34224	0.648556
0.221625	0.1746	9.71218	0.124729
0.305625	0.0974707	3.21231	0.0464026
0.05625	0.895392	0.296529	0.665887
0.389625	0.0726042	1.84792	0.0123976
0.14025	0.690395	8.60724	0.641618
0.22425	0.169935	9.193	0.140978
0.30825	0.0964992	3.33228	0.00550805
0.058875	0.891847	0.295412	0.665883
0.142875	0.677676	9.48832	0.638515
0.39225	0.0723917	1.87078	0.0174774
0.226875	0.163015	8.70438	0.108333
0.310875	0.0942733	3.05582	0.0515454
0.0615	0.888703	0.322024	0.665808
0.1455	0.658975	11.9128	0.631562
0.394875	0.0728883	1.86611	-0.00677766
0.2295	0.157153	8.10843	0.0999293
0.064125	0.885448	0.316316	0.665817
0.3135	0.0945946	3.19151	0.0152345
0.148125	0.636164	13.6288	0.623615
0.3975	0.0708813	1.7621	0.035254
0.232125	0.155962	7.91138	0.11307
0.06675	0.881345	0.335953	0.665756
0.316125	0.0925683	3.01347	0.0152238
0.15075	0.612534	15.5736	0.614274
0.400125	0.0714822	1.76528	0.0236843
0.23475	0.153902	7.53543	0.126323
0.069375	0.877571	0.369713	0.665657
0.153375	0.584355	19.2505	0.597603
0.31875	0.0918752	2.93419	0.0338441
0.40275	0.070535	1.757	0.0167392
0.072	0.87365	0.416843	0.665524
0.237375	0.149646	7.49916	0.0825494
0.156	0.564502	21.2016	0.587794
0.321375	0.091177	2.88386	0.0435836
0.405375	0.0703674	1.78433	0.00311815
0.074625	0.870924	0.427341	0.665492
0.24	0.146035	7.04652	0.103728
0.158625	0.542695	21.2232	0.578005
0.324	0.0903821	2.94328	0.011119
0.408	0.0697389	1.70959	0.0294508
0.07725	0.866646	0.420285	0.665497
0.242625	0.143434	6.69724	0.101959
0.16125	0.507359	23.9128	0.553356
0.326625	0.0881248	2.8118	-0.0138487
0.079875	0.862046	0.467499	0.665359
0.410625	0.0698374	1.72558	0.0175465
0.24525	0.136956	6.29281	0.0888273
0.163875	0.49233	23.962	0.546162
0.32925	0.0874496	2.64372	0.039734
0.0825	0.858196	0.501643	0.66525
0.41325	0.0689235	1.66751	0.00180837
0.247875	0.135987	6.17053	0.079641
0.1665	0.461873	24.5118	0.524292
0.331875	0.0892269	2.70565	0.0523981
0.085125	0.855032	0.510639	0.665215
0.415875	0.0675603	1.63504	0.00538628
0.2505	0.13436	6.0757	0.0747594
0.169125	0.433876	24.7491	0.502132
0.3345	0.086087	2.63231	0.0301591
0.08775	0.849924	0.565904	0.66504
0.253125	0.133219	5.78995	0.086815
0.4185	0.067911	1.62048	0.0397187
0.17175	0.406842	25.3043	0.472114
0.090375	0.845536	0.618239	0.664881
0.337125	0.0853818	2.56488	0.0487824
0.25575	0.130483	5.81425	0.0735617
0.421125	0.067305	1.58821	0.0330669
0.174375	0.38731	24.8638	0.454794
0.093	0.840392	0.686541	0.66469
0.33975	0.0851469	2.51725	0.050541
0.258375	0.124021	5.31747	0.0881017
0.42375	0.068839	1.62379	0.0410131
0.177	0.361016	24.639	0.422378
0.095625	0.83599	0.699245	0.664613
0.342375	0.0851981	2.57449	0.0279841
0.261	0.123175	5.42942	0.0211732
0.426375	0.0660819	1.54141	0.00984442
0.179625	0.339627	23.5366	0.395929
0.09825	0.830831	0.78522	0.664336
0.345	0.0843251	2.36883	0.0523683
0.263625	0.121575	5.12409	0.0366529
0.18225	0.316391	22.191	0.361286
0.100875	0.825836	0.819042	0.664219
0.429	0.0661094	1.52988	0.0203733
0.347625	0.0811328	2.26459	0.0426615
0.26625	0.119245	4.89911	0.0414657
0.184875	0.303732	21.0021	0.348002
0.1035	0.820794	0.968264	0.663809
0.431625	0.0670771	1.58061	0.00666784
0.35025	0.082313	2.3543	0.0289883
0.268875	0.118988	4.76443	0.0752043
0.1875	0.282768	19.806	0.313526
0.106125	0.814803	1.02848	0.663559
0.43425	0.0655469	1.54301	-0.00688721
0.352875	0.0803936	2.34385	0.0129098
0.2715	0.117812	4.59004	0.0717825
0.190125	0.273335	18.6303	0.310126
0.10875	0.809433	1.17458	0.663131
0.436875	0.0661651	1.56353	-0.0110237
0.3555	0.0786253	2.23592	0.00725471
0.111375	0.802801	1.33877	0.662614
0.274125	0.1151	4.4304	0.0644067
0.19275	0.265295	17.6229	0.302314
0.4395	0.0635014	1.44776	0.00715804
0.358125	0.0788179	2.24804	0.00203043
0.27675	0.113468	4.39547	0.0513759
0.195375	0.247246	16.4262	0.267967
0.442125	0.0639546	1.45603	0.0117214
0.36075	0.0796954	2.25293	-0.00653178
0.279375	0.111252	4.20814	0.0537705
0.44475	0.0645587	1.44354	0.038309
0.363375	0.0797754	2.19935	0.0415626
0.447375	0.0640134	1.42726	0.0492603
