p	(av_abs_m)	susceptibility	binder cumulant
0.03	0.948588	0.109934	0.666621
0.088	0.877825	0.369601	0.66649
0.146	0.750583	3.45526	0.664495
0.204	0.115767	26.1115	0.0736396
0.262	0.0563735	6.3634	0.0135042
0.0318125	0.946641	0.115974	0.666619
0.0898125	0.875422	0.386236	0.66648
0.147813	0.743068	3.93225	0.664166
0.205813	0.109882	23.9055	0.0535734
0.263813	0.0549363	6.24623	0.0138048
0.033625	0.944617	0.118001	0.666618
0.091625	0.872882	0.392792	0.666476
0.149625	0.734048	5.41481	0.663364
0.207625	0.108008	23.5859	0.0409216
0.265625	0.0540629	6.13354	-0.0165917
0.0354375	0.942695	0.127795	0.666613
0.0934375	0.870136	0.410597	0.666467
0.151438	0.723376	6.19854	0.662671
0.209438	0.104979	21.0945	0.099957
0.267438	0.0536883	5.95482	-0.00550589
0.03725	0.940651	0.132101	0.666611
0.09525	0.867268	0.439187	0.666451
0.15325	0.715132	6.5818	0.66232
0.21125	0.099089	19.8502	0.0300591
0.26925	0.0520647	5.62111	0.00588387
0.0390625	0.938638	0.135114	0.66661
0.0970625	0.864442	0.451133	0.666444
0.155063	0.704411	8.2232	0.661126
0.213063	0.0983274	19.2249	0.0469559
0.271063	0.051799	5.52839	0.0118885
0.040875	0.936531	0.144865	0.666606
0.098875	0.861275	0.481409	0.666428
0.156875	0.691083	11.7747	0.659076
0.214875	0.0961113	17.6884	0.0590475
0.272875	0.0516347	5.30783	0.0374075
0.0426875	0.934514	0.143856	0.666606
0.100688	0.858655	0.497297	0.666418
0.158688	0.678936	12.7466	0.657911
0.216688	0.0921332	16.8544	0.0633469
0.274688	0.0515156	5.34619	0.0287261
0.0445	0.932606	0.154224	0.666601
0.1025	0.855731	0.506605	0.666412
0.1605	0.653921	33.0636	0.649463
0.2185	0.0879811	15.5106	0.0443997
0.2765	0.0506734	5.20435	0.0112701
0.0463125	0.930409	0.155656	0.6666
0.104313	0.852808	0.527825	0.666399
0.162313	0.634373	30.7764	0.64675
0.220313	0.0854098	14.7622	0.0444233
0.278313	0.0502288	5.15114	0.0225581
0.048125	0.928307	0.169668	0.666594
0.106125	0.849381	0.585191	0.666368
0.164125	0.605152	46.1954	0.637063
0.222125	0.0848146	14.2947	0.0346419
