p	(av_abs_m)	susceptibility	binder cumulant
0.03	0.844519	0.621908	0.666206
0.114	0.237584	58.4105	0.290265
0.198	0.066204	6.16603	0.00711231
0.282	0.0437819	2.77846	-0.0153979
0.366	0.0351206	1.7895	-0.0150764
0.032625	0.839734	0.664832	0.666168
0.116625	0.215745	51.2033	0.246042
0.200625	0.0644963	5.77654	0.0527757
0.284625	0.0432973	2.62226	0.0414015
0.368625	0.0343296	1.74502	-0.0426873
0.03525	0.835319	0.729955	0.666114
0.11925	0.192568	44.9641	0.192727
0.20325	0.0635474	5.72693	0.0298354
0.28725	0.0430339	2.71892	-0.0262308
0.37125	0.0344053	1.63955	0.013881
0.037875	0.830961	0.758975	0.666087
0.121875	0.187127	42.4111	0.179529
0.205875	0.0634043	5.67389	0.0103187
0.289875	0.0431893	2.65564	0.0309801
0.373875	0.033787	1.67514	-0.0269154
0.0405	0.826229	0.861115	0.666002
0.1245	0.174105	36.1446	0.184589
0.2085	0.0618526	5.54758	0.000335107
0.2925	0.0427232	2.57083	-0.000976015
0.3765	0.0344595	1.6774	0.0293573
0.043125	0.82104	0.920229	0.665949
0.127125	0.158854	32.7314	0.134229
0.211125	0.0615933	5.22534	0.0356808
0.295125	0.0419803	2.42279	0.0516449
0.379125	0.0331749	1.64292	-0.013324
0.04575	0.815379	1.03053	0.665853
0.12975	0.149127	29.2407	0.109022
0.21375	0.0610432	5.34775	0.000430369
0.29775	0.0416664	2.54337	-0.0127359
0.38175	0.033849	1.62677	0.0124611
0.048375	0.810042	1.12538	0.665778
0.132375	0.141339	26.555	0.103196
0.216375	0.058709	4.77102	0.0309352
0.300375	0.041883	2.44738	0.0172034
0.384375	0.0333085	1.5375	0.014542
0.051	0.804572	1.21468	0.665685
0.135	0.132605	23.8347	0.0916173
0.219	0.0578261	4.83783	-0.000335982
0.303	0.0414043	2.40591	0.0118614
0.387	0.0329304	1.56256	-0.0181088
0.053625	0.798274	1.42362	0.665507
0.137625	0.127399	21.3878	0.0794873
0.221625	0.0575798	4.51855	0.0101413
0.305625	0.0404752	2.31313	0.0102066
0.389625	0.0324667	1.53598	0.000525678
0.05625	0.791624	1.61681	0.665329
0.14025	0.119984	19.6442	0.0847018
0.22425	0.0556987	4.4718	0.00908949
0.30825	0.0406784	2.30814	0.0211709
0.39225	0.0334797	1.60052	0.0040849
0.058875	0.785165	1.72346	0.665223
0.142875	0.116161	18.3219	0.0727301
0.226875	0.0560021	4.4134	-0.00193202
0.310875	0.0409598	2.31783	0.00361246
0.394875	0.0325736	1.5461	-0.0239811
