p	(av_abs_m)	susceptibility	binder cumulant
0.03	0.902602	0.248316	0.666554
0.088	0.812044	1.07834	0.666069
0.146	0.262471	93.5982	0.335365
0.204	0.0699051	9.71007	0.0323074
0.262	0.0457944	4.41941	-0.0123696
0.0318125	0.900349	0.261803	0.666547
0.0898125	0.808358	1.15062	0.666023
0.147813	0.233909	82.3064	0.281896
0.205813	0.0689294	9.78725	-0.00513951
0.263813	0.0453573	4.25097	0.00951055
0.033625	0.897984	0.267326	0.666544
0.091625	0.803173	1.25908	0.665954
0.149625	0.213921	73.413	0.250036
0.207625	0.0681005	9.36209	0.0244229
0.265625	0.0456269	4.11171	0.0436978
0.0354375	0.895819	0.28242	0.666537
0.0934375	0.799348	1.39794	0.665873
0.151438	0.207779	67.3294	0.25
0.209438	0.0677563	9.25854	0.0122566
0.267438	0.0445604	4.04323	0.0418884
0.03725	0.893461	0.286044	0.666534
0.09525	0.794898	1.52219	0.665792
0.15325	0.190382	60.7968	0.212451
0.21125	0.0656333	8.49201	0.0301078
0.26925	0.0435187	3.90913	0.00736011
0.0390625	0.891142	0.298742	0.666528
0.0970625	0.790088	1.60806	0.66573
0.155063	0.169226	51.5051	0.162926
0.213063	0.0649425	8.36992	0.0590401
0.271063	0.044326	4.12364	-0.0110554
0.040875	0.889061	0.307116	0.666523
0.098875	0.785527	1.70267	0.665664
0.156875	0.166604	49.4646	0.172987
0.214875	0.0637345	8.18455	0.0230999
0.272875	0.0433181	3.80836	0.039179
0.0426875	0.886683	0.324861	0.666514
0.100688	0.779628	2.07538	0.665437
0.158688	0.15573	43.8052	0.154744
0.216688	0.0625832	7.86981	0.025491
0.274688	0.0426626	3.75947	-0.0046536
0.0445	0.884323	0.341711	0.666505
0.1025	0.775046	2.23487	0.665344
0.1605	0.14692	40.3178	0.116743
0.2185	0.0609475	7.59655	0.0200299
0.2765	0.0432943	3.73564	0.0389411
0.0463125	0.881882	0.346166	0.666502
0.104313	0.769153	2.41224	0.665202
0.162313	0.138181	35.4459	0.134554
0.220313	0.0602669	7.33663	0.000422903
0.278313	0.0421103	3.68315	-0.0166152
0.048125	0.879285	0.350979	0.666499
0.106125	0.763017	2.65892	0.665033
0.164125	0.132352	34.8328	0.0713237
0.222125	0.0598183	7.22835	0.0240297
0.280125	0.042194	3.68369	-0.00728355
0.0499375	0.877065	0.373787	0.666487
0.107938	0.757114	3.17784	0.664724
0.165938	0.125159	29.839	0.0758409
0.223938	0.0583068	7.05406	-0.0180115
0.281938	0.0404786	3.29178	0.0274798
0.05175	0.874354	0.381235	0.666483
0.10975	0.750008	3.60964	0.664419
0.16775	0.120605	28.0047	0.0807966
0.22575	0.0575394	6.88109	0.00318474
0.28375	0.0410675	3.44718	0.0105013
0.0535625	0.871863	0.400106	0.666473
