p	(av_abs_m)	susceptibility	binder cumulant
0.01	0.498542	10.9713	0.523296
0.0119667	0.528853	8.86756	0.55563
0.0139333	0.521742	9.87949	0.544184
0.0159	0.49024	10.7824	0.515223
0.0178667	0.487733	11.0217	0.512451
0.0198333	0.482898	10.4715	0.510268
0.0218	0.474436	10.7155	0.502908
0.0237667	0.452284	10.5843	0.490315
0.0257333	0.448356	11.0803	0.48383
0.0277	0.431164	9.97358	0.46991
0.0296667	0.428391	10.6776	0.463454
0.0316333	0.428284	10.2419	0.467831
0.0336	0.407698	10.3435	0.44355
0.0355667	0.393013	9.82528	0.434232
0.0375333	0.400818	9.39544	0.451001
0.0395	0.378436	9.78412	0.416026
0.0414667	0.389493	11.0653	0.410598
0.0434333	0.361884	9.61314	0.384068
0.0454	0.37248	10.2509	0.40446
0.0473667	0.357707	9.85023	0.387814
0.0493333	0.369049	8.69038	0.419675
0.0513	0.356658	9.34575	0.402802
0.0532667	0.334791	8.74498	0.351027
0.0552333	0.334258	8.39753	0.365394
0.0572	0.305458	8.96372	0.289316
0.0591667	0.319733	8.90313	0.327664
0.0611333	0.336107	8.29622	0.384946
0.0631	0.316018	8.5554	0.325397
0.0650667	0.312053	8.46305	0.339864
0.0670333	0.301529	8.25621	0.297007
0.069	0.306809	7.59623	0.326131
0.0709667	0.288693	7.85965	0.299317
0.0729333	0.280516	7.81452	0.27386
0.0749	0.281262	7.85262	0.272744
0.0768667	0.283893	7.09316	0.3159
0.0788333	0.273049	7.5588	0.265268
0.0808	0.282116	7.97556	0.286753
0.0827667	0.275769	6.45642	0.30924
0.0847333	0.259698	7.00543	0.202235
0.0867	0.268124	7.08045	0.249004
0.0886667	0.265991	6.48584	0.277197
0.0906333	0.246773	6.62687	0.179772
0.0926	0.247609	6.90029	0.187376
0.0945667	0.233262	5.75238	0.195215
0.0965333	0.240764	5.81523	0.254479
0.0985	0.232836	5.57014	0.19459
0.100467	0.23888	6.16089	0.197489
0.102433	0.213956	5.24994	0.181372
0.1044	0.216907	5.16758	0.186157
0.106367	0.236036	5.39675	0.260399
