p	(av_abs_m)	susceptibility	binder cumulant
0.03	0.92636	0.175739	0.666558
0.114	0.794984	1.45594	0.665466
0.198	0.113789	17.6129	0.0630155
0.282	0.0534602	4.18062	-0.0165682
0.366	0.0386403	2.16958	-0.00404056
0.032625	0.923564	0.181948	0.666553
0.116625	0.788022	1.7524	0.665212
0.200625	0.110099	16.2341	0.061328
0.284625	0.0525931	3.92025	0.016952
0.368625	0.0386555	2.0726	0.024332
0.03525	0.920519	0.184324	0.666551
0.11925	0.780911	1.91209	0.665054
0.20325	0.106111	15.5255	0.0525014
0.28725	0.0522958	3.97273	-0.0226457
0.37125	0.0383398	2.0623	0.01863
0.037875	0.917425	0.200075	0.66654
0.121875	0.773064	2.33458	0.664718
0.205875	0.101586	13.7381	0.049556
0.289875	0.0522339	3.79708	0.00119127
0.373875	0.0384314	2.08238	0.00710751
0.0405	0.914319	0.202018	0.666538
0.1245	0.763115	3.00087	0.664075
0.2085	0.0968683	12.771	0.0520946
0.2925	0.0508586	3.62478	0.0462288
0.3765	0.0372494	1.99603	0.0156158
0.043125	0.911205	0.222628	0.666524
0.127125	0.754211	3.28183	0.66382
0.211125	0.0929598	12.4112	-0.00231028
0.295125	0.0500422	3.56563	0.0110809
0.379125	0.0372144	1.96626	0.0277436
0.04575	0.907992	0.23717	0.666514
0.12975	0.743694	3.80113	0.663246
0.21375	0.0903134	11.6247	0.00930253
0.29775	0.0490864	3.36133	0.0517991
0.38175	0.0370326	1.97481	-0.00579941
0.048375	0.904838	0.247553	0.666506
0.132375	0.730391	5.49111	0.661741
0.216375	0.0896202	11.5395	0.0136014
0.300375	0.0500003	3.42454	0.0101439
0.384375	0.0364573	1.87054	0.0308734
0.051	0.901641	0.265495	0.666493
0.135	0.71738	7.34971	0.660171
0.219	0.0860541	10.3758	0.0493278
0.303	0.0488698	3.44657	0.00265141
0.387	0.0369498	1.84426	0.0412566
0.053625	0.898318	0.271838	0.666488
0.137625	0.703203	8.83856	0.658731
0.221625	0.084364	9.75112	0.0416102
0.305625	0.0482595	3.23594	0.000701769
0.389625	0.0362182	1.91696	-0.0282754
0.05625	0.894913	0.287148	0.666476
0.14025	0.685689	11.7947	0.655934
0.22425	0.0807093	9.41396	0.0164428
0.30825	0.0473701	3.27029	-0.00968664
0.39225	0.0355074	1.83195	-0.0287828
0.058875	0.891579	0.296877	0.666468
0.142875	0.659692	19.9311	0.648833
0.226875	0.0788272	8.79266	0.0217801
0.310875	0.045901	3.00531	0.00150871
0.394875	0.0354098	1.80186	0.00218327
0.0615	0.888124	0.313053	0.666456
0.1455	0.630538	30.8907	0.639566
0.2295	0.078444	8.1784	0.059778
0.3135	0.0470123	3.17701	0.0144853
0.064125	0.884523	0.332583	0.666441
0.3975	0.0352067	1.80354	0.010063
0.148125	0.595327	43.1711	0.627598
0.232125	0.0763899	8.09528	0.0381362
0.316125	0.0458648	3.05141	-0.0215292
0.06675	0.881205	0.347714	0.666429
0.400125	0.0350827	1.75106	0.00153182
0.15075	0.552285	59.5327	0.605896
0.23475	0.073721	7.69791	0.0270979
0.31875	0.045836	2.84262	0.0463228
0.069375	0.877107	0.377922	0.666406
0.40275	0.0346872	1.71515	-0.0238704
0.153375	0.495337	75.5627	0.573775
0.237375	0.0727666	7.59914	-0.0024026
0.072	0.873593	0.414531	0.666378
0.321375	0.044815	2.85456	0.00168816
0.405375	0.0343208	1.72012	-0.0414483
0.156	0.4307	89.5941	0.521135
0.24	0.0723603	7.42245	0.0108807
0.074625	0.869757	0.417477	0.666374
0.324	0.0448232	2.73191	0.0425703
0.408	0.0343699	1.71996	-0.00406369
0.158625	0.419773	76.2974	0.530686
0.242625	0.0699363	6.69946	0.0677566
0.07725	0.865868	0.436683	0.666358
0.326625	0.0445024	2.66569	0.0533299
0.410625	0.0338651	1.6812	-0.0179983
0.16125	0.323	81.8759	0.407488
0.24525	0.0678962	6.46067	0.0125482
0.079875	0.861726	0.492379	0.666315
0.32925	0.0432866	2.68794	0.00875045
0.163875	0.312313	80.1347	0.395623
0.41325	0.0347814	1.69117	0.0128976
0.247875	0.0659656	6.15219	0.00406798
0.0825	0.85799	0.487453	0.666316
0.331875	0.0431171	2.68873	0.00932476
0.1665	0.26786	69.0859	0.32279
0.415875	0.0337381	1.64083	0.015417
0.2505	0.0659496	6.11461	0.0290736
0.085125	0.85319	0.513661	0.666293
0.3345	0.0427286	2.55684	0.0158182
0.169125	0.239761	58.2444	0.296289
0.4185	0.0336885	1.65824	-0.0109936
0.253125	0.0637346	5.76834	-0.00089366
0.08775	0.84907	0.562507	0.666254
0.337125	0.041875	2.49954	0.0130263
0.17175	0.22318	53.9896	0.256759
0.421125	0.0333141	1.5455	0.00995986
0.25575	0.0629704	5.63344	0.0221873
0.090375	0.844752	0.625855	0.666203
0.174375	0.195651	44.9936	0.20121
0.33975	0.0413822	2.55016	-0.0590973
0.42375	0.033415	1.57144	0.0203414
0.258375	0.0612125	5.11649	0.0430164
