p	(av_abs_m)	susceptibility	binder cumulant
0.114	0.795732	1.46282	0.663461
0.198	0.194655	16.4474	0.173229
0.03	0.926733	0.168411	0.666378
0.282	0.0900542	4.00085	0.0478571
0.366	0.0646191	2.11505	-0.00584744
0.032625	0.923533	0.177054	0.66636
0.116625	0.787107	1.66009	0.662991
0.200625	0.184257	15.583	0.146826
0.284625	0.0879262	4.00352	-0.0212391
0.368625	0.0634231	2.07063	0.0208806
0.03525	0.920153	0.196177	0.666325
0.11925	0.780142	1.85805	0.662507
0.20325	0.177196	13.9445	0.150523
0.28725	0.0871884	3.83084	0.0354889
0.37125	0.0630182	2.07823	0.00558374
0.037875	0.917234	0.200091	0.666316
0.121875	0.772368	2.18458	0.661803
0.205875	0.171433	13.4764	0.118043
0.289875	0.0866756	3.85434	0.0385728
0.373875	0.0630902	2.00988	0.032285
0.0405	0.914013	0.206759	0.666302
0.1245	0.763233	2.77897	0.66072
0.2085	0.164852	12.5998	0.119685
0.2925	0.083872	3.63929	0.0152609
0.3765	0.0611267	1.92316	0.00516542
0.043125	0.91094	0.218018	0.66628
0.127125	0.754058	3.22427	0.659488
0.211125	0.160355	11.9395	0.125215
0.295125	0.0847062	3.56989	0.0440187
0.379125	0.0614182	1.90354	0.00988697
0.04575	0.907995	0.22727	0.666261
0.12975	0.743192	4.00211	0.65806
0.21375	0.156323	10.9456	0.130539
0.29775	0.0816524	3.37087	0.00498995
0.38175	0.060728	1.8541	0.0234016
0.048375	0.904651	0.240918	0.666233
0.132375	0.7314	5.44199	0.655603
0.216375	0.149858	10.733	0.0949845
0.300375	0.081908	3.45255	0.00382511
0.051	0.901552	0.247835	0.666218
0.384375	0.0613244	1.89687	0.0375416
0.135	0.720516	5.28014	0.654783
0.219	0.142172	9.61753	0.0951499
0.303	0.081972	3.37346	0.0391773
0.053625	0.898009	0.269964	0.666175
0.387	0.0608764	1.88124	-0.00242077
0.137625	0.704944	7.86739	0.650327
0.221625	0.139477	9.25849	0.0927277
0.305625	0.0793387	3.20741	0.0316414
0.05625	0.894859	0.279252	0.666154
0.389625	0.0596036	1.82029	0.0311874
0.14025	0.690227	8.39119	0.648092
0.058875	0.891405	0.294455	0.666122
0.22425	0.138709	9.30394	0.0760546
0.30825	0.0788733	3.10991	0.0342581
0.142875	0.66814	12.8928	0.640121
0.39225	0.0608347	1.878	0.00462121
0.0615	0.888448	0.309927	0.66609
0.226875	0.132154	8.47848	0.0806838
0.310875	0.079508	3.13062	0.051909
0.1455	0.641156	16.6051	0.63024
0.394875	0.0598996	1.86613	-0.00228738
0.064125	0.884722	0.332773	0.666042
0.2295	0.131096	7.9493	0.101416
0.3135	0.0784609	3.23521	-0.00545961
0.148125	0.613424	21.2563	0.618781
0.3975	0.058496	1.78748	-0.0145816
0.06675	0.880947	0.354091	0.665997
0.232125	0.125277	7.75332	0.0661418
0.316125	0.0759342	2.96472	0.00956978
0.15075	0.584	25.8939	0.603345
0.400125	0.0591796	1.7956	0.00420424
0.069375	0.877184	0.372778	0.665957
0.23475	0.122326	7.52251	0.04039
0.31875	0.0764636	2.90008	0.0196583
0.153375	0.557365	28.5102	0.591154
0.072	0.874004	0.391072	0.665919
0.40275	0.0574604	1.7722	-0.046843
0.237375	0.121378	7.20891	0.0786528
0.321375	0.0751924	2.80702	0.0576348
0.156	0.528193	30.5059	0.574577
0.074625	0.869701	0.41454	0.665865
0.405375	0.0578009	1.6809	0.0117455
0.24	0.119279	6.76281	0.102577
0.324	0.0731964	2.63534	0.0419491
0.158625	0.498959	31.6828	0.558649
0.07725	0.866028	0.464999	0.665765
0.408	0.0579364	1.70466	0.0332569
0.242625	0.117399	6.81213	0.0406897
0.326625	0.0744453	2.77302	0.039907
0.16125	0.467136	33.5098	0.535018
0.079875	0.861688	0.474127	0.665737
0.410625	0.0574804	1.68527	0.0155126
0.163875	0.425632	35.8509	0.498034
0.24525	0.112115	6.21035	0.0595414
0.32925	0.0729596	2.64056	0.0351152
0.0825	0.857154	0.507957	0.66566
0.41325	0.0562662	1.66253	-0.00896781
0.1665	0.392245	35.4598	0.463567
0.331875	0.0716276	2.5286	0.0704186
0.085125	0.853825	0.52451	0.66562
0.247875	0.11128	6.02233	0.0809139
0.415875	0.0564422	1.66722	-0.0035877
0.169125	0.369976	33.8022	0.447271
0.08775	0.849231	0.564829	0.66553
0.3345	0.0716831	2.58108	0.0531894
0.2505	0.110335	6.06368	0.0496627
0.4185	0.0562551	1.58046	0.0170544
0.090375	0.84422	0.641782	0.665367
0.17175	0.338313	32.8894	0.403292
0.337125	0.0712351	2.53356	0.0300573
0.253125	0.107383	5.7164	0.0559065
0.421125	0.0546338	1.55754	-0.00910444
0.093	0.840077	0.681812	0.66528
0.174375	0.319407	30.9116	0.384775
0.33975	0.0713191	2.51026	0.0422689
0.25575	0.104359	5.23512	0.074753
0.095625	0.835196	0.75476	0.665118
0.177	0.2864	28.0281	0.328675
0.42375	0.0549578	1.56716	0.00696873
0.342375	0.0710324	2.54103	0.0300737
0.258375	0.101936	5.21809	0.0524582
0.09825	0.829794	0.818077	0.664966
0.179625	0.281268	27.616	0.328454
0.426375	0.0561227	1.56124	0.0238157
0.345	0.0693258	2.55276	-0.0109739
0.261	0.102588	5.03516	0.082694
0.100875	0.825639	0.85022	0.664875
0.18225	0.258098	25.5086	0.27901
0.429	0.0551449	1.49971	0.0224687
0.347625	0.0685271	2.30525	0.036827
0.263625	0.0986218	4.71294	0.057399
0.1035	0.818812	0.95771	0.664638
0.184875	0.249603	23.4956	0.275549
0.431625	0.0551427	1.5615	0.0223751
0.35025	0.0666596	2.28152	0.0123265
0.26625	0.0974636	4.71905	0.0384166
0.106125	0.814417	0.985176	0.664548
0.1875	0.22956	21.4277	0.230074
0.43425	0.0538049	1.45159	0.0280828
0.352875	0.0680942	2.33141	0.0276255
0.268875	0.0965858	4.6311	0.0234177
0.10875	0.809367	1.09611	0.664294
0.190125	0.220855	19.8337	0.226665
0.436875	0.0533173	1.4975	-0.0357676
0.3555	0.0666858	2.28245	-0.013972
0.2715	0.0942178	4.35817	0.0508759
0.111375	0.801688	1.47194	0.663754
0.19275	0.21	18.3197	0.215138
0.4395	0.0535747	1.41937	0.0509557
0.358125	0.0666676	2.28211	0.0142798
0.274125	0.0950311	4.53738	0.0396906
0.195375	0.203381	16.9978	0.205499
0.442125	0.0531507	1.46626	-0.00601166
0.36075	0.066032	2.21486	0.0433824
0.27675	0.092728	4.28061	0.0734258
0.44475	0.0520027	1.36202	0.0392347
0.363375	0.0634071	2.08261	0.0147754
0.279375	0.0901267	4.03365	0.0588312
0.447375	0.0530729	1.43818	0.00577589
